,review,sentiment
535,For some reason the drivers in Chennai dont want to go through They take the ride and then ask the customer to cancel the ride but give the money in cash to them To avoid sharing the fee with Uber And the best thing is that you cannot complain to uber about them there is no place in the app where this is possible,2
536,Its been impossible getting a ride lately Ive waited up to an hour to get a ride despite the amount of drivers in my area which is a lot Its become unreliable,1
537,Worst experience ever I booked INR 170 trip but Uber charged 323 at the end of the trip It happened to me more than twice Not good service at all,1
538,Today I paid the full fare but my driver has reported that he has not received the full amount But Im not able to connect Uber anyhow No user friendly complaining options are there This is ridiculous,1
539,There was an offer if you pay by Amazon pay then you are eligible 50% up to 70 rupees I have tried and to swich Amazonpay for bill payment but it couldnt process due to error on application if i could have use ola then I would have beneficial,1
540,There is no customer care number and given cc number is invalid in google Driver cancelled the trip then why should i pay cancellation charges Already uber deducted 169/ selfly from my paytm wallet without any reason And now asking 20/ cancellation charges Why,1
541,Its take lot of time to book a trip If at all booked the driver will call and ask whether its cash or online if its not cash then driver will deny the journey And ll tell us to cancel the trip If we ask them to cancel then they ll deny And in the end we ll be forced to pay the penalty The worst part is there isnt any support option in the app at the time of booking,1
542,No schedule option In Manchester and I used to be able to create a booking for eg 1 hour from now But the option has disappeared,1
543,Im getting Something went wrong Error pop up when trying to login Unable to report problem to Uber support because the button to attach screenshot is not working Screenshot is mandatory in that form,1
544,D grade services 100 out of 100 for uber because uber can not manage own business partners ( drivers) Everytime drivers ask for locations  payment mode and calcell the bookings Very frustrating  cheap service They dont have value of time,1
545,Im so irritated by your maps like literally when were in hurry early in the morning your maps just make it worse by stating the longest route possible It not only gets us late by 5 to 7 mins but also gives us so much of mental stress Like SO MUCH,1
546,The wait time is quite ridiculous nowand drivers who are far away tend to accept rides when theres someone nearby Drivers are very picky with the trips they accept now,2
547,I am so disappointed with your services in recurrent days I booked a ride in motorbike in Kolkata todayfrom RGKARMCH to MACHUA FRUIT MARKET MG road When i booked my ride after some time ride got cancelled automatically continuously it repeatedly occurred 45 times horrible I didnt expect such issues from a multinational company like yours Kindly resolve these issues and get user friendly,1
548,Utter garbage  there are never any drivers around and when there are theyll either reject your trip or cancel on you after making you wait for half an hour I suggest you use ANY other ride service than Uber They are worthless,1
549,Unable to get ride pass due to technical error Paytm has money but it is not taking it from it But still I am happy with uber I will give 3 stars here,3
550,Worst experience the drivers here ask u destination and cancels the trip How about depending on this facility during an emergency In total 5 cancelations today Still waiting for a ride Better switch to another app,1
551,Cab driver refusing continuously to go on ride and asking us to bear the cancel charges because neither they want to complete the ride nor they want to bear the penalty of cancellation If we do not cancel they just Playing the same game by transferring it to another drivers and game goes on for a long duration,1
552,Ridiculous service You are at the mercy of the drivers They will call ask for the drop location and cancel If you are in a rush then you must avoid Ola and Uber,1
553,Earlier the drivers arrived promptly but off late it takes too long for drivers to accept the request even when they are close by and also there is frequent last minute cancellations,2
554,The worst ever customer service I have come across My rider account got uninstalled because of factory reset occured in my handset Upon reinstalling the app it came up with the details of ride made in 2016ridiculous Im a Corporate Rider and have been taking rides on a regular basis almost daily I have been pleading with them to reactivate/share the details of the trips made between Oct 21Feb 2022 also furnished them proofs for verification but to no avail As a resul Im losing money,1
555,Wheel chair access at affordable rates Was really surprised to see an option like that to begin with and further the charges seemed very reasonable (similar to XL) despite the automatic lift for wheel chair and professional driver,4
556,Last Monday I paid through cash but yesterday when I booked a ride they cut my money for Mondays trip that i already paid  And when i tried to reach customer care and help option in uber it was not getting options and not responding  It already happened before also with my friends account uber is just looting money for no reason  Its the worst app experience i ever got ,1
557,It has worst accessibility experience When someone is stuck in any problem and he want to review he cant do it because app has some default options for problems and we are bound to choose only from them We cant even call to customer care,1
558,Recently for the past few month uber drivers have not been accepting my trip and I can wait upto 45 mins for a driver to accept it I do late shifts most days and CANNOT RELY on uber at all At around 5pm  9pm it just comes up with a message stating uberx is unavailable What a joke More like lazy drivers,1
559,Showing wrong timing Cab arrives after a very long time Time of arrival indicated before the trip is wrong Most of the drivers ask for destination and cancel the trip,1
560,The app ignores settings to not receive notifications except in relation to trips I have opted out of all push notifications yet Im still receiving them This is spam,1
561,Terrible service More often than not your rides are cancelled by the drivers Have to wait for hours before a driver picks you,1
562,Worst experience as the days are passing by I dont know how they are getting such high rating Drivers refuse destination making us wait almost 2hours still not arriving at pickup So many issues with the drivers yet we the customer have to pay charges for their non arrival Why And really hopeless management even after all the complains nothing changes,1
563,Pathetic Was not able to cancel the trip The button just doesnt work When I booked a trip for someone Fix the damn bug,1
564,Very bad recent experience Driver always asks where I want to go and then cancel the ride But previously Uber was a very good option for traveling in Kolkata Why does Ola not penalize drivers for canceling We have penalized Rs 50 every time for canceling after waiting a long time Very bad experience,1
565,I am truly disappointed  was left stranded waiting for 30 minutes when I reserved an UBER yesterday  received confirmation via email for this morning between 06:2006:30 am This resulted in me not being able to go to work  not getting paid Will Uber reimburse me for the pay that I lost  inconvenience caused Please provide an email address so I can forward my confirmation email from UBER Doesnt UBER care about their clients anymore,1
566,I book a ride to reach railway station for early morning They show me 15 min to pickup then 2 min to pickup from my location  After seen 2 min suddnly they show 24 min At last i didnt reach station and my train depart from station Wrost service,1
567,Why does it take forever to get the 54 digit code for registration Its very nonsensical Its immediate for Uber in the United States of America,1
568,Worst Experience Booked a ride for 102 rs and the driver himself cancelled it and refused to go Uber charged me 84 rs cancellation fee I would have rated this app 0 star if there was any option Uber return my cancellation fee then I can try to change my rating The driver was very rude,1
569,Drivers cancelling rides before 1 or 2 minutes of given pickup timeIts became very routine nowIts not the first time and its happening anywhere in HyderabadThere is no way to report the issue to Uber 17/Feb/22 Its became more worst than earlierAddition to the above now no one accepting ridesI am unable to know the reasonIs it same for everyone Is there any chance to resolve the issues,1
570,Driver started the trip without us and ended the trip after moving to some distance My mode of payment was Amazon pay and my amount was deducted for the trip No customer support number to contact,1
571,Finding that drivers cancel bookings when they get a better trip maybe from a rival firm like Ola They use excuse that not wearing a mask which is total rubbish and you cant report that to Uber cos the app only allows to contact support for trips that have completed and not cancelled by driver No way to contact support via app is very poor,1
572,Worst app Theres no functionality to raise query about driver Why do I have to pay if the driver cancels at the last moment Not at all user friendly Use Ola/Rapido,1
573,Drivers cancel the trip multiple times and if we as a rider try to cancel it (after waiting for 15 minutes until they keep cancelling) then we are charged cancellation fees Booked Uber Rental for 2 hours 2 drivers cancelled then finally third arrived but he was in hurry to finish the trip and behaved impolite when I asked for stops Completed the trip in 40 minutes and got charged for entire 2 hours,1
574,This app hasnt not worked in Edmonton for months Everytime you book a ride it says oops there was a problem and your request is cancel It is completely useless,1
575,I tried to book a cab but got out of the app and closed it It still booked a cab without prompting Kindly check this and fix if possible The cancellation costs,1
576,Useless with no customer care number If driver cancels we have to pay At times drivers cancel as per their convenience Try to send a package rider will come to your doorstep and cancels This sucks🤬🤬🤬🤬,1
577,I had booked a ride and there is no response from driver since 1 hr he was not come to pick me and if I cancel the ride uber charged me for cancelation and there is no customer support who help to come out this and complaint against this issue Third class process of such big company,1
578,I cant see my schedule trip There is no helpline number or chat There is no customer care I dont have any option to rate this app less than 1 star,1
579,very bad experience i had booked cab in advance time and then it was showing 20 minut late then booked time and in end driver has cancelled the request on last moment and then i have booked auto he was asking 50 INR more apart from regular payment when i have refused to pay extra rupee he has asked me cancel the ride when i have cancelled ride then uber have charged cancellation fee for that moreover i was not able to reach at destination so i jast missed my booked bus which was around 900 INR,1
580,Tried requesting more than 8 times and it kept on saying oops something went wrong please try again later but it kept on deducting money from my card literally more than 8 times,1
581,Worst experience ever I have formatted my phone and then tried to login to Uber app but not able to login Reached uber support several times by writing emails but still issue is not resolved,1
582,Used the Uber/Uber Eats combo app It deducted a tip (separately) without authorisation They have stated that I entered in the (very strange) amount manually through the app which is factually incorrect and dont seem concerned in the slightest that fraud has been commited Reported to my credit card company Irresponsible and dishonest company where clearly your credit card details are compromised in the app or the app is glitchy,1
583,Dont use this app they are greedy developers Woke up at 5am check the app said 32 to get to work go back and lay down til its time to leave to find out price increased to 62 (because theres like 10cm of snow) Well I said screw that opened up Lyft and guess what it was still $32 Uber you people are so greedy I would swear you were a mobile phone game developer Lyft > Uber Will never use Uber again,1
584,I was cheated heavily on my last visit I dont know if you all do the same but in my last trip I have charged Rs 30 extra The journey charge on my phone was showing Rs 18 while the Uber driver was showing Rs 48 which is different from mine,1
585,This app charged me an extra fee for a request I did a few days before the trip according to them (It was the first time I ever used uber) This company is a scam Next time I will be calling a cab,1
586,Used to be my go to Very poor service of late Drivers accept trip then request that you cancel Drivers take forever or dont arrive at all Really bad,1
587,TodayI had too pathetic experience I booked cab from vasantKunj to चाणक्यपुरी it showed 5minthan 67 to 8 minsand driver was not picking the callfrom 324 pm to 345 I waited and than I have started for some another optionI m senior citizenand had to depend on it,1
588,They accept and then they cancel the ride continuously 3 times this happened today and not only today many times in past And sometime i dont find driver also Disspointed with the service,1
589,Very bad and poor app drivers are book and then cancel the ride One tyme in emergency i booked cab one day before the trip and next the 67 drivers accept the booking and after 5 min they cancel the ride,1
590,Worst service After booking driver will call and asked whether it is cash or prepaid If prepaid they are canceling the ride Never come on time for pickup Ola is best,1
591,What should I do if I refuses to tell destination to driver and drivers keep canceling the trip  it became like a habit for almost every driver It doesnt matter if its a short ride or long you have to tell your destination if you want a ride,4
592,App is fine but the whole idea is a con its funny how there are no drivers around when prices are at base but as soon as prices double a driver is 1 minute away,3
593,Not only has the waiting time for drivers to accept a trip gone up by a lot but becoming more and more frequent for drivers to accept my trip only to then just cancel shortly after and leave me to start the searching process all over again,3
594,I was charged 70 dollars for a trip that is usually 20 no way to contact support as it just says its what I agreed to Which it isnt It showed about 22,1
595,I have paid cash to driver and in app its showing pending This is second time where i Facing this issue Worst app and there is no way to contact customer care Please dont download this app,1
596,Not very good customer service If there is outstanding balance because 1 card didnt work there is not manual button to charge a different card u have to message customer support and get you food 3 hours later,1
597,Drivers are very very irresponsiblethey transfer ride to another one driver and didnt pic calls alsothey accept the ride if we have to go airport or any other long route otherwise they transfer or force us that cancle the ride if we havent cancel the ride they change our location and transfer our booking to other drivers Its very very bad experience with this app Ill not recommed this app to anyone,1
598,Worst service ever Im waiting for a cab from an hour still no sign of any cabs nearby me Pathetic service and app instead of this app Ill go for ola now,1
599,1) Scheduling a ride is very complicated 2) Prices are very high 3) Unable to add payment method 4) Unable to book a car 5) Past rides are not available,1
600,After you request a trip you cant see where your driver is or even if the trip was successful I logged a complaint that I was debited and got no confirmation that my ride was requested please fix this bug,1
601,All the drivers call and ask for the location and cancel if they dont get the info or dont like the location airport booking has become a nuisance in specific,1
602,Worst  always drivers keep cancelling the rides Why to maintain app like this if no one is coming for dropping  Had to wait 1 hour only for confirming the cab,1
603,Unusable Rejects my payment methods so we can only use it on my wifes phone with the same debit card Used to be good but not usable any more,1
604,The app is good but i have one complain that i have booked auto i have not cancel the trip but then also they fined me 12₹ I dont have any problem to pay the fine but then why to fine But over all the experience was great Plz just see to it It wont be happen next time,3
605,The driver showed up and refused to take my daughter to school before she even got in the car the the company only refunded half of the cost that you have to pay upfront This is a rip off to not get a service but get charged half the fee I will never use this service again,1
606,Every time drivers are cancelling the trip post checking the destination Dont show off the bloody dropoff time before booking the ride It is irritating,1
607,No rating for this app and the comapany I cannot report issues only help option is available and poor customer service This company abhors irresponsible and uneducated old fools I regret using this app and engaging their service,1
608,This is not a taxi service just an app asking drivers whether they can be bothered to pick you up Also dont feel confident if a driver picks up your fare they are likely to drop the ride when they realise they might have to drive further than a mile,1
609,Poor service Very disappoint with customer service and driver behaviour I had to pay extra cash since my recent rides and customer care also ignore the complaint about driver rude behaviour Request to management to improve this type of poor service,1
610,Horible drivers I booked a uber and the driver came and while we were going the destination which i choosed i noticed that the driver was taking longest route and he was opening ola app so that i could not notice that he is taking the long route so that he can take more money from me I am upset with this uber service and i am not going to use this app instead i am going to use ola and i am going to do a police case on uber Please help me find that driver bcoz he must be looting many people,1
611,The app is getting worse and the drivers are getting worse Had a nasty driver recently with bad attitude he dropped me off randomly somewhere on my journey after arguing with me They think you are doing them a favour by taking a trip when in fact you are paying their wages He was a nasty un confident driver And they had the nerve of charging me for the journey And it was a wet windy day When we had all the bad weather at night,1
612,There is no option to call your customer service when a customer requires a quick assistance should he first navigate to your app The driver is harrasing me by not picking up my phone not cancelling the trip that he does not want to take so why should I pay you people as cancellation charges when your driver is not ready to take the trip Since there is no other platform to register my complaint I am giving you a 1 star rating,1
613,No option to report cab not moving /progressing towards pickup Location No option to report cab drivers who call and ask for drop location and refuse trips ,1
614,Continuously spams me with push notifications despite disabling them in the app Comfortable in the knowledge that I cannot disable them at Android Notifications level as I need them for ride updates Worst app Ive ever installed,1
615,Uk Drivers keep accepting and then cancelling Havent been able to book anything with uber for weeks They will just waste 20 minutes of your time until your switch for another app Go for any other concurrent directly,1
616,First of allthis app is greatIve had many trips succesfully doneBut there are many issues that Im havingI was going to Adabor MonsurabadLatif Real EstateI checked if the location was correct many timesand it wasBut atleast three timesthe location changed to LalmatiaLatif real estatethe place Im pretty sure I never went toplus my location didnt showI was surprised the first moment it happendI had to pay double fare for thatI hope Uber fixes this becasue its a very big problem,2
617,Called an Uber He accepted I sat waiting for him but he never moved Had to cancel Please add the option to report drivers for this They should be penalised for accepting and then just sitting still forever without moving,1
618,App is now fundamentally broken  every time I go to request a ride it says Oops something went wrong without providing any troubleshooting advice or means of contacting technical support,1
619,It was worst app was show 436 amount till i have reached my destination n than its change n show 589/this is worst servicethis is second time happened to mei havenever asked its driver to change the route,1
620,Its not showing my ride online maps details currently where I am and location destination taking much time for navigation and its not clear 70% oth screen occupied the car aut sidan etc there ahou be a slide up and down,2
621,For a recent trip they have charged me an additional amount of 355 inr The trip charge of 176 inr was also charged This is daylight robbery When contacted the uber says it is for a pending ride amount from 2019 I am shocked how false claims are made by uber Never use this app else they will rob you for sure,1
622,many of the drivers doesnot known how to reach the destinationthey leave us in the middle of the tripdont prefer this Update : drivers are first accepting the request and cancelling the trip What more can we expect from you guys,1
623,Customer support is really good All done through the app Took time to raise a request but the issue was resolved to my satisfaction Only problem is : if I pay the driver via Gpay or any other online mode the app still shows as payment pending And Ive to raise a complaint everytime If this could be resolved then Im happy to use this service and would also recommend others to use this app instead of OLA,4
624,If youre using the food option on the app its impossible to order so if youre hungry dont waste your time better use another food app,1
625,Horrible experience I had a trip which was 102 rupees till the destination point but the cab broke down 1 km before the destination still I got charged 107(I dont know why there were additional charges) rupees and had to take another cab and give him money as well Yesterday too I had a very similar experience Uninstalling it for sure,1
626,Extremely poor ride availability Expensive and doesnt offer coupons or discounts Condition of the vehicle is very bad Poor hygiene bad smell shabby condition inside out Not worth to travel in such an undermaintained vehicle specially during Covid19,1
627,Booked my uber to reach a destination in advance Driver was changed couple of times Then the ride was cancelled by uber/driver at the last moment I had to book 13 cabs urgently and reached to the destination,1
628,Worst service Dont club your credit card details to uber account They deduct unpicked Trip charges I lost 13299 rupees on January I noticed it After getting credit card statement but uber customer care department telling i have to report it within a week otherwise they wont refund it,1
629,In a way location was not correct during the drive Not able to track tha location It was showing incorrect current location and there is no option to refresh the location,1
630,Uber used to be great Now the rulesfees and behaviour of drivers makes the it very poor Cant compete with normal taxis now No idea id the drivers turn will turn up Drivers are allowed to cancel on you after keeping you waiting for your ride Its clear the drivers cherry pick theirs jobs Cancellation fee for riders but i guess not for drivers The app ok theres not much to it but the issues lie with how the business is ran and the management if its drivers,2
631,Worst experience They mentioned one rate while booking and charge extra amount later Its better to take the local Auto or taxi and support them I believe My mistake,1
632,Totally failed of Uber services  Most worst problem is not available any customer care service last ride details driver details  I advise all people do not install this app  Poor poor poor ,1
633,Worst app I booked a black van to Narita Airport The app took the fare first but kept saying We couldnt find black van for an hour so I just took the GO Taxi app I still dont know how to get my fare back They just took my money without giving me a ride,1
634,Pathetic system Driver are great but the IT system behind things is a mess 3hrs for pick up as app auto cancels trips And no manager or supervisor available to answer questions Ridiculous,2
635,The process is horrible Drivers can cancel at their will after asking for drop location but when we cancel a trip because cab isnt moving Uber charges you a penalty Pathetic process,1
636,Down to 1 star for lack of customer service** Offering 40% higher rates and 10 seconds later dropping to normal rate (after reselecting the destination) is a big No No,1
637,Very disappointed recently with the way they have been treating the customers always used uber from a long timebut nowadays not upto the mark,2
638,Theres no option to cancel your cab searching process if they started searching cabs nearby it take 5 mins and if in between you want to cancel or go back to home page the app doesnt allow you to do so,1
639,Really pathetic experience booking your cabs It takes forever to confirm a ride even with premier booking And your other drivers keep cancelling rides Sort it out,1
640,Useless app Drivers keep cancelling Takes very long time to get a cab Drivers are demanding extra money I have stopped using uber,1
641,Very much disappointed with uber your drivers cancel request without any reason  They dont even pickup phone calls They charge extra money They behaves rudely How can anyone trust you if you cant provide us with good facilities and support there is no way to complain about any driver who misbehave without taking the ride You multiply trip fare by multiple folds for no reason and delay What is this behaviour didnt expect this type of behaviour from uber Looks like its time to switch,1
642,Drivers are soo careless n irresponsible I have booked a ride many times atleast 8 to 10 time but every time Drivers call me ask about the location and cancel the ride again and again Noone really wont accept this behavior Please do make sure that your Drivers wont cancel the ride after accepting it,1
643,They are okay I only use them im desperate My last experience My driver arrived But he took 4 students home instead I was right there Showed him my phone with my booking He just left me at 2am in morning alone I wasnt happy Only saving grace was that they got me new one fast,3
644,Used to work well but now its almost impossible to find a car then when you do the driver cancels on you Uninstalled,2
645,Uber trip prize is higher compair to others and charge your trip 2 time if you paid in cash to driver Same incident happened with me Uber charged me 304 rupees 2 time after 3 year of trip When I took ride that time I paid in cash to the driver On 11/02/2022 Uber charge me again when I approached costomer care they replyed that after 90 days we can not take any complain related to trip and refused to hair my concern Same case will happen with you in future so big big big no to Uber,1
646,Pathetic service It was good initially but over the years it has deteriorated so much Uninstaller ths app Switching to OLA,1
647,Hello uber team I need my refund for my last canceled order I ordered pizza for a birthday party Due to the app being stuck I see it loading for a long time and it is not processing my order so I cancel my order and request a refund and it says it will receive within 3 business days But I received an email as my as Cancellation fee LKR 278100 for an order I did not receive I need my payment back Please dont Stealing money from people,1
648,Worst service ever Uber driver Bhupender car number HR73A7433 called and asked for destination and then cut the call after knowing and I waited for him around half n hour So useless app if this is the behaviour of the cab drivers,1
649,Really poor management Account disabled after signing out from one device and cant login in my other phone And there is no any phone number to contact and resolving that issue,1
650,Worst app Worst drivers in uber they ask directly drop location n cancel the trip It will be happen from 5 to 6 drivers for one trip The drivers are really worst n uber does not improvise their drivers,1
651,Funny how drivers can cancel whenever they want (yesterday they cancelled 4 times and they were 6 minutes away) with no penalty and when I had to cancel because I was already late for my meeting Uber still took the money,5
652,The worst ever app seen for traveling No single support from team if have issue with the service Recommend all to switch on other platform by not investing your valuable money and time here If I Had Minus rating for app Ill gave it to this Worst worst worst app for travel service,1
653,Everytime I book a cab driver calls and ask for destination and cancels the ride and forward it to another driver and this process keep going on and on until price hikes Do something with cab cancellation policy,1
654,Worst service No option to register complaints against drivers Amount charged for the trip even when I didnt travel,1
655,From last 3 days we are unable to get a ride It just keeps on searching searching but the cab isnt booking and it shows as no cars available,2
656,All the following benefits of using uber are now down the drain: 1 No cancellation from driver 2 Clean car 3 Air conditioned car 4 Online payment The drivers are not offering even one of these,1
657,I have waited a driver named Gustavo since 5pm and its 6:51pm and no service yet it shows making stops elsewhere I called and was told he would cancel but all he did was pass me on to Lucero And she tells me too bad I have to cancel the service and pay the additional 45 pesos This is the first time and Ive waited too long and my card has need charged already with 25179 this is ridiculous,1
658,It is not at all convinent waste worst service ever the drivers cancel the ride as per their convenience which is not at all excepted I waited for 15 mins for the vehicle to come But then it was cancelled by the driver side I did not like the service at all Hope to see some side of the uber,1
659,1 Drivers wouldnt pick up calls 2 Drivers will ask for destination 3 Driver wouldnt come also wouldnt cancel trip 4 You might have to wait >30min to get a car after all sort of rejections 5 Asking for 72/ parking fee in cash from the Howrah station,1
660,So I received a 40% off next 10 rides promotion on Mondaywhen I used the app no discounts were given and when I queried this I was informed that it is expired Really annoyed with Uber,1
661,Uber is very fraud Everytime when I booked a ride I choose Cash payment option  after the ride I pay Cash to the driver but next time when I try to book a ride again it ask for completing last payment I did many times for booking next ride Why such That means I paid double fare of so many rides Recently I came to know about this when I booked frequently that I was paying double for every ride Cash payment to the driver  online payment for next booking What type of service is this,1
662,Demand parking charges and after booking demand extra 2 rupees per minute even passenger not able to reach railway station due to railway signal Extra money charge so very bad experience,1
663,Worst experience ever I was overcharged upto 3 to 4 times more than the original amount The driver showed in his app a higher amount and when the ride ended i got a receipt for a lesser amount and when i complained to them with proof they said they cannot do anything Highly disappointed,1
664,Very bad experience on this application Driver not arrived at my lacation and cancel this ride from uber side and then uber charge me 21 INR waiting charge Very bad,1
665,My issue is resolved (i couldnt login i have been trying for 56 months now I dont know the email ID associated with my mobile number So I cant reset my password),1
666,Pathetic experience Booked uber Two different ppl get the same cab booked After telling driver says he cancelled mineBut app gave no updation I was waiting like stupid for cab because it didnt show cancellation from drivers side Here is moreI got charged for driver cancelling my tripthats so annoying,1
667,Very Pathetic service they will ask the destination then they will cancel the ride and problem comes when does not come to the pickup point and starts the ride,1
668,I think this app is very goodtheyve have d iscounted prices but taxis are rather increasing the pricethey have done well they have really done well,4
669,such a pethatic app the riders always ask for place where to go as we already mension destination and after knowing destination acording to their mood the cancil the ride and for next ride wait time is very long and again same process most of time repeat very poor service,1
670,Useless app Just because handset has been changed not allowing me to update Paytm as mode of payment States that it is used for too many accounts,1
671,Earlier uber used to give good service now its terriblepathetic worst The drivers always ask for more money Or else they cancel the trip and as a girl I m saying at night the drivers take most advantage of it they ask for 200 rupees if its showing 70 bucks This is just ridiculousand shameful Uber should take an action on it,1
672,Customer service is very good and responsive Always helpful I was deducted unnecessary for a ride but after complain i got my money back in wallet,4
673,Even if the driver canceled the ride it showing me unpaid payment it wasted my time first for the driver came and also without traveling i have to pay what kind of service is that and most important there is no option to rise my complaint in app,1
674,I booked a cab via uber using debit card When I reached my destination uber driver told me that he did not received any payment My payment is put on hold by uber I paid driver in cash along with extra toll fee I put a complaint in help center but they didnt refund Worst company,1
675,Very bad experience it has many bad chnges in the app please dont waste your time even the auto couldnt come on time n they will cancel the ride earlier it provides best service but now it really disappoint us,1
676,Very annoying experience several times driver didnt came at the promise time what else for more than 20 minutes it is showing driver arriving time sameyour drivers are Very disgusting also their phone also not reachable,1
677,Worst app If we cancel any ride you take additional charges But if driver cancel the ride then what  Your drivers cancel the ride at the end moment just most irritating thing not only once if there is any option to share you screenshot then i definitely share it to you ,1
678,Nice app the problem which occurred was solved by uber support team easy to use sometimes I get problems but support team is very quick they help us in every way,4
679,Before it was good But now a days all drivers are cancelling the trips frequently And allowing only cash payment trips,1
680,They gave intercity ride driver charges fares for state taxes for not even paying toll or state charges They ask people to wait for 10 minutes then say we will cancel ride or pay extra 120,1
681,Unable to book intercity ride in advanced While I am trying to book outstation ride in advanced then it is showing error advanced bookking allowed only on Ride option,1
682,Absolutely worse app and drivers Im writing this review from station because I missed my train which was of 11:58 am and I reached my destination around 12:15 pm that tooo by some other platform I was trying to get a ride from 9:58 am and till 11 am all the drivers were just making the full out of me I missed my train becoz of someone elses unprofessionalism They were telling that theyre on their way to pick me but in reality they were just playing with me Ive an exam to take tomorrow,1
683,App only shows map with ABSOLUTELY no other option at all anymore Cant pick destination or anything it just shows me a map of the world literally,1
684,Only complaint is that the app continues to prompt me to tip the driver even after Ive already tipped The odd time Ill forget if I actually tipped because of this or Ill tip twice by mistake,4
685,Prices are getting too high even when there is barely any traffic back then fares were fine but now they are too high Please do something about it,2
686,Worst app Their driver accept ride then say no and this Uber ask us to pay There is no way to call support You will not any reply on your ticket,1
687,Charging cancellation amount for no reason it was technical error from uber and i have to pay for it its totally disgusting app,1
688,Id give less than 1 star if that was possible Nonexistent customer support drivers never show up charged wrongly for trips/cancellations and much more,1
689,Edit  filled in complaints form a month ago and NO CONTACT BACKPATHETIC LACK OF SERVICE  drivers now pick and chose what they want to accept leaving anyone who wants a short trip stranded for up to 30 mins DO NOT USE UBER RIPOFF,1
690,Worst ever experience faced If you book the cab driver will call you and ask what amount it is showing in app If that amount is ok for them then only they are coming I booked at 11 pm I need to go for an emergency No one came asking amount and they are cancelling WORST EVER EXPERIENCE WITH UBER Change the app name first we dont need to request you And you are not doing free service,1
691,I booked a ride and previously also this had happened so many times Uber motor bike riders cancel the ride due to short trips and this time 10 riders cancelled the rider it was really really disgusting experience from uber not expected The name of the first rider who initially agreed to come but later cancelled was arindam bike number WB20BJ6293 red TVs NTORq He was the first to deny duty after accepting the ride take action immediately or will report to higher authority,1
692,Wont accept any postcode tried to book one in Sowerby bridge but wouldnt accept my postcode so I gave up and didnt bother Their loss Obviously they dont want customers,1
693,i like uber but ill give 1star because of Moto (2wheeler) theyve allways ask the drop locationpricecash or online its so annoying to hear this their duty is to serve customer and if the destination is little bit far they allways charge more shame on them ,2
694,The rate is too high and when we search again then the rate is increasing there is never any offer,1
695,My screen always pop up with useless notifications but whenever I need an rideit is of no use Probably I would not recommend this App,2
696,I used to love Uber then they took away the pay later option so if Im stranded woth no money til payday I now cant order a car and pay later That option has gone,1
697,Worst experience  Fares increase automatically after drop point Sometimes pick up and drop off locations aleo vary on invoice hence the fare,1
698,DO NOT MAKE RESERVATIONS This happened to me a few times: Reserve for 5:30 Uber gives a window of 5:30 to 5:40 for a driver to show up Drivers show up at 5:10 and call me asking me where I am I try to explain that I reserved for 5:30 rush and come out at 5:20 drivers rated me down for being late and now I can no longer find a uber anywhere Im kind respectful and always gave over 20% tip but nobody wants to drive me around because of an obvious flaw in the app Call a cab instead,1
699,Id give the app 0 stars if I could There are never cars available When you do get a car the drivers are far and cancel when close to your pick up location,1
700,I paid cash to the driver for my last trip but still amount is showing pending for me and unable to make another trip No customer service available to discuss this issue,1
701,Not happy with the service  Waiting from last 30 minuter  And as per your map your driver is available within two to five minute over starting point,1
702,This is a complain against uber The driver called and didnt turn up It was a planned trip but the driver never turned up and had to cancel the ride where i was charge a fine I feel this is unfair where we are charged miney because of someone elses fault,1
703,Most of the time the drivers call up to know drop location payment mode and then they stop picking up the phone and cancels the trip,1
704,When l try to bookedall address what l add for every street for Uber is no possible l live in GenevePlane les Ouates After 1 hl booked normal Taxi,1
705,Worst experience ever with this Other apps are lot better There is no use of your drivers accepting our rides just to cancel them again What do you people think our time is worth of,1
706,This app dont work wello use this app everyday as I need to attend my collegeafter using it for a month sowly the fair was increasingfor the same distancenot recommended,3
707,Absolutely disgraceful Drivers accept job then make you wait 5 minutes showing on way then cancel job Happening more frequent now Better off using bolt atleast they dont cancel Cant wait for you to lose your operating licence Uber is not fit for purpose,1
708,Well they have very unprofessional and theift drivers they install and use a harmfull application and they play with riders/ coustmers After they pick you up and from point A and than they play with your route to count More distance with third party app  Uber pak very worst and bad experience I was going usually bahria town to lawrance road 12001250  But today the driver play with my route with third party app  And they generate 3000 RS,1
709,Dear Uber Today morning I was finding a car with Uber and I found some but no car showed their passenger capacities and that why I didnt take any It is very important for us In my previous experience every car usually showed maximum capacity but why not now Well Wishes Sanowar University of Dhaka,3
710,There is no direct complaint interface available for the app as because Uber wants its business only not to hear anyones complaint,4
711,Same as always request a trip 3 or 4 times and eventually some ones picks it up and immediately cancels waiting for the price to go up Il stick to taxis hey are reliable,3
712,I had the worst experience with this appMost of the time the driver cancels the trip First they call and ask about the amount if the amount is less they ask more amount or they tell us to cancel the ride After waiting for 10 to 15 minutes the ride gets cancelled automatically and this app tells us to pay the fine or it will be added with the next trip So tell me why I have to pay the fine if it is the drivers fault,1
713,I paid in cash in a trip in 2019 but now they are charging again that amount in 2022 Not setisfy with Uber service Everytime customer service is not available They why we should use this app,1
714,You will not believe how bad it is I was talking to driver 5 minutes after he arrived the ride was auto cancelled and unable to reach driver the people i ordered the cab for were left outside in the rain this is unacceptable user experience,1
