,processed_review,0_Service/App related Issues,1_Payment Issues,2_Driver/Ride Issues
498,I have paid for everything in uber yet still says charges are pending There is no support from the customer care to resolve the issue I am disappointed with uber services,0.025130427125474798,0.9463284771586982,0.028541095715827025
499,Very bad service as well as customer support from ubereven for paid trip its always showing pendingI wrote for many times on Help section in appbut still no solution or even no reply,0.02597746931395184,0.9460946023877815,0.027927928298266676
500,Worst service I have booked cabs 45 times but no one come I have waited more than 20 minutes but no cabs come cab driver cannot attend call and he asked first payment mode when u was told him online they cannot come and cannot attend call and when I was cancel ride it is taking charg OLA is Best then Uber dont book any person uber we getting lose our money and time,0.009795457425970032,0.9802817072606989,0.009922835313331178
501,Thanks to your service for customer support am going to uninstall this app even a month pass you never contact for my issue hell service i have written this review on 19 January shown below Worst type of help center no contact number no customer support by chat only u can contact after a ride Last day i lost my keys in a uber mini mehran i tried to much to approach u but no response yet,0.010600103615580036,0.011230467789166452,0.9781694285952535
502,Worst app No customer care support I am forced to pay duplicate charges applied on my account after sending may mails then too no response from customer support team No able to book rides due to duplicate charges,0.017945539264407555,0.9640383473641382,0.01801611337145417
503,I use uber daily What Im not happy with is waiting several minutes for a pick up then saying you cant find a driver then the price has increased by £4 in 3 minutes,0.03366635375558276,0.740905673520205,0.22542797272421233
504,Would be useful if we can rate the drivers that cancel the trips without any reason It is the second time Ive been waiting in the cold for about 20 minutes because cars have canceled,0.026548332686776772,0.9467012604716313,0.026750406841592002
505,I booked a ride to fetch me from the airport It then said Error choose another pickup point To which money still came off my account and i cant get a refund because it shows no upcoming trips I want my money back,0.020366275484273017,0.1574221822740072,0.8222115422417199
506,Uber is hopeless We experienced trouble in Vadodra and then in Udaipur in getting a cab Either the drivers wouldnt come or cancel The worst experience was at Delhi Airport yesterday Four cab drivers cancelled after calling me and finding out the destination It was not in a remote area but Palam Vihar I had to cancel and opt for Meru which was excellent What pains me more is that there is no way to give feedback to Uber when the drivers repeatedly cancel the rides I am removing the App,0.010710487465092188,0.9781248233950771,0.011164689139830805
507,I travel Calgary to Vacouvwr regularly once a month I use Uber from my work place to Van Airport Cost was about $45 but begining of Jan 2022 Uber charged $10034 for same disance if the rate can be change huge then why Uber says they are cheap i used to park my car closer to Van airport to pay less for ride cost generally about $9 or so in 2021 same distance $16 something Was not Uber supposed to be less enxpesive than taxi I will look or other cheap apps that same like Uber Shame Uber,0.011326449132921456,0.00887861789787362,0.9797949329692048
508,What rubbish is this of taking photos when i want to travel Such a bad idea no comon sense Even if i had time to waste to start taking pictures like i have nothing else to do how does it help if i remove the mask immediately Why is a perfectly working app being destroyed by time wasting nuisances,0.015691831513984175,0.9685219248874197,0.01578624359859614
509,Waste of time for using this app And doesnt have customer care at least to raise complaints They charge for cancellation for our side But they dont bother about their cancellation and waiting time,0.021569945121669383,0.9569022097189032,0.021527845159427433
510,Nowadays the app just freeze on its own  it doesnt even notify you if the driver has arrived even after update it Uber also deduct extra money on our trips without our authorisation I used to enjoy Uber a lot now I must say I am very disappointed,0.5548466633043807,0.4260265640530688,0.01912677264255055
511,Really waste of time No one is ready to pick at the location And also not canceling the trip and when I cancelled the cancellation charges are applied When I raise complain no one is responding,0.022001220455765556,0.9556624923715927,0.022336287172641654
512,For some reason the drivers in Chennai dont want to go through They take the ride and then ask the customer to cancel the ride but give the money in cash to them To avoid sharing the fee with Uber And the best thing is that you cannot complain to uber about them there is no place in the app where this is possible,0.01552208723536159,0.9639867691083246,0.020491143656313764
513,Its been impossible getting a ride lately Ive waited up to an hour to get a ride despite the amount of drivers in my area which is a lot Its become unreliable,0.7714372104673148,0.20162675729479812,0.026936032237886997
514,Worst experience ever I booked INR 170 trip but Uber charged 323 at the end of the trip It happened to me more than twice Not good service at all,0.025112021551260987,0.9473737322675787,0.027514246181160395
515,Today I paid the full fare but my driver has reported that he has not received the full amount But Im not able to connect Uber anyhow No user friendly complaining options are there This is ridiculous,0.024007957165316868,0.8129862651106539,0.16300577772402933
516,There was an offer if you pay by Amazon pay then you are eligible 50% up to 70 rupees I have tried and to swich Amazonpay for bill payment but it couldnt process due to error on application if i could have use ola then I would have beneficial,0.024365053239520505,0.2364186059852686,0.7392163407752109
517,There is no customer care number and given cc number is invalid in google Driver cancelled the trip then why should i pay cancellation charges Already uber deducted 169/ selfly from my paytm wallet without any reason And now asking 20/ cancellation charges Why,0.015109923880837952,0.969094688755305,0.0157953873638571
518,Its take lot of time to book a trip If at all booked the driver will call and ask whether its cash or online if its not cash then driver will deny the journey And ll tell us to cancel the trip If we ask them to cancel then they ll deny And in the end we ll be forced to pay the penalty The worst part is there isnt any support option in the app at the time of booking,0.011159855191950199,0.9769822986424229,0.011857846165626776
519,No schedule option In Manchester and I used to be able to create a booking for eg 1 hour from now But the option has disappeared,0.04692747317025329,0.40118388735432525,0.5518886394754214
520,Im getting Something went wrong Error pop up when trying to login Unable to report problem to Uber support because the button to attach screenshot is not working Screenshot is mandatory in that form,0.7967177078959214,0.018315986905107735,0.18496630519897075
521,D grade services 100 out of 100 for uber because uber can not manage own business partners ( drivers) Everytime drivers ask for locations  payment mode and calcell the bookings Very frustrating  cheap service They dont have value of time,0.2312952933252091,0.7530970914025259,0.015607615272264973
522,Im so irritated by your maps like literally when were in hurry early in the morning your maps just make it worse by stating the longest route possible It not only gets us late by 5 to 7 mins but also gives us so much of mental stress Like SO MUCH,0.01599171088124553,0.967729333213997,0.016278955904757555
523,The wait time is quite ridiculous nowand drivers who are far away tend to accept rides when theres someone nearby Drivers are very picky with the trips they accept now,0.023994446666904368,0.953925974690758,0.022079578642337592
524,I am so disappointed with your services in recurrent days I booked a ride in motorbike in Kolkata todayfrom RGKARMCH to MACHUA FRUIT MARKET MG road When i booked my ride after some time ride got cancelled automatically continuously it repeatedly occurred 45 times horrible I didnt expect such issues from a multinational company like yours Kindly resolve these issues and get user friendly,0.010994053831217602,0.9771489138914108,0.011857032277371567
525,Utter garbage  there are never any drivers around and when there are theyll either reject your trip or cancel on you after making you wait for half an hour I suggest you use ANY other ride service than Uber They are worthless,0.10541777216029595,0.8734321178440493,0.021150109995654816
526,Unable to get ride pass due to technical error Paytm has money but it is not taking it from it But still I am happy with uber I will give 3 stars here,0.03645502759241278,0.03210706987180378,0.9314379025357835
527,Worst experience the drivers here ask u destination and cancels the trip How about depending on this facility during an emergency In total 5 cancelations today Still waiting for a ride Better switch to another app,0.018354641100206428,0.3235613132333888,0.6580840456664048
528,Cab driver refusing continuously to go on ride and asking us to bear the cancel charges because neither they want to complete the ride nor they want to bear the penalty of cancellation If we do not cancel they just Playing the same game by transferring it to another drivers and game goes on for a long duration,0.015046301654619362,0.9708647757619154,0.014088922583465169
529,Ridiculous service You are at the mercy of the drivers They will call ask for the drop location and cancel If you are in a rush then you must avoid Ola and Uber,0.026987488194646803,0.9457678913837916,0.02724462042156155
530,Earlier the drivers arrived promptly but off late it takes too long for drivers to accept the request even when they are close by and also there is frequent last minute cancellations,0.024751327944087576,0.9511054115529483,0.024143260502964163
531,The worst ever customer service I have come across My rider account got uninstalled because of factory reset occured in my handset Upon reinstalling the app it came up with the details of ride made in 2016ridiculous Im a Corporate Rider and have been taking rides on a regular basis almost daily I have been pleading with them to reactivate/share the details of the trips made between Oct 21Feb 2022 also furnished them proofs for verification but to no avail As a resul Im losing money,0.2611839614897122,0.013780224314311848,0.725035814195976
532,Last Monday I paid through cash but yesterday when I booked a ride they cut my money for Mondays trip that i already paid  And when i tried to reach customer care and help option in uber it was not getting options and not responding  It already happened before also with my friends account uber is just looting money for no reason  Its the worst app experience i ever got ,0.01267496069495473,0.7551724984765856,0.23215254082845954
533,It has worst accessibility experience When someone is stuck in any problem and he want to review he cant do it because app has some default options for problems and we are bound to choose only from them We cant even call to customer care,0.02778620757070657,0.9445912633556307,0.027622529073662683
534,Recently for the past few month uber drivers have not been accepting my trip and I can wait upto 45 mins for a driver to accept it I do late shifts most days and CANNOT RELY on uber at all At around 5pm  9pm it just comes up with a message stating uberx is unavailable What a joke More like lazy drivers,0.20435236600409115,0.7826067234541351,0.013040910541773757
535,Showing wrong timing Cab arrives after a very long time Time of arrival indicated before the trip is wrong Most of the drivers ask for destination and cancel the trip,0.02738563183845698,0.9496112431909643,0.02300312497057863
536,The app ignores settings to not receive notifications except in relation to trips I have opted out of all push notifications yet Im still receiving them This is spam,0.940660708674339,0.028911562556887087,0.030427728768773966
537,Terrible service More often than not your rides are cancelled by the drivers Have to wait for hours before a driver picks you,0.03655713968390829,0.9253348729321466,0.03810798738394518
538,Worst experience as the days are passing by I dont know how they are getting such high rating Drivers refuse destination making us wait almost 2hours still not arriving at pickup So many issues with the drivers yet we the customer have to pay charges for their non arrival Why And really hopeless management even after all the complains nothing changes,0.012609905091275773,0.9745579171853044,0.012832177723419788
539,Pathetic Was not able to cancel the trip The button just doesnt work When I booked a trip for someone Fix the damn bug,0.02746549516419775,0.6764767909906525,0.29605771384514973
540,Very bad recent experience Driver always asks where I want to go and then cancel the ride But previously Uber was a very good option for traveling in Kolkata Why does Ola not penalize drivers for canceling We have penalized Rs 50 every time for canceling after waiting a long time Very bad experience,0.011557954018776101,0.8986771388904204,0.08976490709080341
541,I am truly disappointed  was left stranded waiting for 30 minutes when I reserved an UBER yesterday  received confirmation via email for this morning between 06:2006:30 am This resulted in me not being able to go to work  not getting paid Will Uber reimburse me for the pay that I lost  inconvenience caused Please provide an email address so I can forward my confirmation email from UBER Doesnt UBER care about their clients anymore,0.010571790476331245,0.08249319010140323,0.9069350194222656
542,I book a ride to reach railway station for early morning They show me 15 min to pickup then 2 min to pickup from my location  After seen 2 min suddnly they show 24 min At last i didnt reach station and my train depart from station Wrost service,0.013179804800928969,0.9708451348089501,0.01597506039012086
543,Why does it take forever to get the 54 digit code for registration Its very nonsensical Its immediate for Uber in the United States of America,0.9140904090271865,0.047145627686097195,0.03876396328671641
544,Worst Experience Booked a ride for 102 rs and the driver himself cancelled it and refused to go Uber charged me 84 rs cancellation fee I would have rated this app 0 star if there was any option Uber return my cancellation fee then I can try to change my rating The driver was very rude,0.012548870987883756,0.32489554589572345,0.6625555831163928
545,Drivers cancelling rides before 1 or 2 minutes of given pickup timeIts became very routine nowIts not the first time and its happening anywhere in HyderabadThere is no way to report the issue to Uber 17/Feb/22 Its became more worst than earlierAddition to the above now no one accepting ridesI am unable to know the reasonIs it same for everyone Is there any chance to resolve the issues,0.01664286864112837,0.9650182177703497,0.018338913588522035
546,Driver started the trip without us and ended the trip after moving to some distance My mode of payment was Amazon pay and my amount was deducted for the trip No customer support number to contact,0.020309802349232277,0.955228681716332,0.02446151593443564
547,Finding that drivers cancel bookings when they get a better trip maybe from a rival firm like Ola They use excuse that not wearing a mask which is total rubbish and you cant report that to Uber cos the app only allows to contact support for trips that have completed and not cancelled by driver No way to contact support via app is very poor,0.011590614513377503,0.5394825873444404,0.44892679814218206
548,Worst app Theres no functionality to raise query about driver Why do I have to pay if the driver cancels at the last moment Not at all user friendly Use Ola/Rapido,0.022822969061758503,0.8433155518414888,0.13386147909675278
549,Drivers cancel the trip multiple times and if we as a rider try to cancel it (after waiting for 15 minutes until they keep cancelling) then we are charged cancellation fees Booked Uber Rental for 2 hours 2 drivers cancelled then finally third arrived but he was in hurry to finish the trip and behaved impolite when I asked for stops Completed the trip in 40 minutes and got charged for entire 2 hours,0.010921456154923403,0.9769036116023251,0.012174932242751459
550,This app hasnt not worked in Edmonton for months Everytime you book a ride it says oops there was a problem and your request is cancel It is completely useless,0.48507066235284596,0.4880408208234225,0.026888516823731563
551,I tried to book a cab but got out of the app and closed it It still booked a cab without prompting Kindly check this and fix if possible The cancellation costs,0.18689469844664777,0.785993107188232,0.027112194365120326
552,Useless with no customer care number If driver cancels we have to pay At times drivers cancel as per their convenience Try to send a package rider will come to your doorstep and cancels This sucks🤬🤬🤬🤬,0.02157183230840423,0.567985785424193,0.4104423822674028
553,I had booked a ride and there is no response from driver since 1 hr he was not come to pick me and if I cancel the ride uber charged me for cancelation and there is no customer support who help to come out this and complaint against this issue Third class process of such big company,0.015300572035562388,0.9626566262228485,0.02204280174158911
554,I cant see my schedule trip There is no helpline number or chat There is no customer care I dont have any option to rate this app less than 1 star,0.02803794671191877,0.5382830856937826,0.4336789675942987
555,very bad experience i had booked cab in advance time and then it was showing 20 minut late then booked time and in end driver has cancelled the request on last moment and then i have booked auto he was asking 50 INR more apart from regular payment when i have refused to pay extra rupee he has asked me cancel the ride when i have cancelled ride then uber have charged cancellation fee for that moreover i was not able to reach at destination so i jast missed my booked bus which was around 900 INR,0.007864295017042593,0.9832255434146503,0.008910161568307146
556,Tried requesting more than 8 times and it kept on saying oops something went wrong please try again later but it kept on deducting money from my card literally more than 8 times,0.9582913958084709,0.02069395581628462,0.02101464837524442
557,Worst experience ever I have formatted my phone and then tried to login to Uber app but not able to login Reached uber support several times by writing emails but still issue is not resolved,0.021450281541461953,0.020937310350396192,0.9576124081081419
558,Used the Uber/Uber Eats combo app It deducted a tip (separately) without authorisation They have stated that I entered in the (very strange) amount manually through the app which is factually incorrect and dont seem concerned in the slightest that fraud has been commited Reported to my credit card company Irresponsible and dishonest company where clearly your credit card details are compromised in the app or the app is glitchy,0.5610731239126413,0.42594410501927,0.012982771068088693
559,Dont use this app they are greedy developers Woke up at 5am check the app said 32 to get to work go back and lay down til its time to leave to find out price increased to 62 (because theres like 10cm of snow) Well I said screw that opened up Lyft and guess what it was still $32 Uber you people are so greedy I would swear you were a mobile phone game developer Lyft > Uber Will never use Uber again,0.9754565702568316,0.010937442589001227,0.013605987154167012
560,I was cheated heavily on my last visit I dont know if you all do the same but in my last trip I have charged Rs 30 extra The journey charge on my phone was showing Rs 18 while the Uber driver was showing Rs 48 which is different from mine,0.0173902450854189,0.021247224244084498,0.9613625306704966
561,This app charged me an extra fee for a request I did a few days before the trip according to them (It was the first time I ever used uber) This company is a scam Next time I will be calling a cab,0.021563442274773487,0.9543470715514778,0.0240894861737488
562,Used to be my go to Very poor service of late Drivers accept trip then request that you cancel Drivers take forever or dont arrive at all Really bad,0.02257899522720041,0.9545780273780925,0.02284297739470709
563,TodayI had too pathetic experience I booked cab from vasantKunj to चाणक्यपुरी it showed 5minthan 67 to 8 minsand driver was not picking the callfrom 324 pm to 345 I waited and than I have started for some another optionI m senior citizenand had to depend on it,0.028183285677492363,0.7828453920444612,0.18897132227804642
564,They accept and then they cancel the ride continuously 3 times this happened today and not only today many times in past And sometime i dont find driver also Disspointed with the service,0.027758004381573657,0.9440100587650566,0.028231936853369673
565,Very bad and poor app drivers are book and then cancel the ride One tyme in emergency i booked cab one day before the trip and next the 67 drivers accept the booking and after 5 min they cancel the ride,0.017298676790806412,0.9645082949878168,0.018193028221376865
566,Worst service After booking driver will call and asked whether it is cash or prepaid If prepaid they are canceling the ride Never come on time for pickup Ola is best,0.024509576932680507,0.9498591004255087,0.025631322641810797
567,App is fine but the whole idea is a con its funny how there are no drivers around when prices are at base but as soon as prices double a driver is 1 minute away,0.028591539290212204,0.9462751135721109,0.02513334713767685
568,Not only has the waiting time for drivers to accept a trip gone up by a lot but becoming more and more frequent for drivers to accept my trip only to then just cancel shortly after and leave me to start the searching process all over again,0.020622156428581895,0.9596598151603557,0.019718028411062467
569,I was charged 70 dollars for a trip that is usually 20 no way to contact support as it just says its what I agreed to Which it isnt It showed about 22,0.02257991812137106,0.023966927925522748,0.9534531539531063
570,I have paid cash to driver and in app its showing pending This is second time where i Facing this issue Worst app and there is no way to contact customer care Please dont download this app,0.01918926602659375,0.9609032727865128,0.019907461186893526
571,Not very good customer service If there is outstanding balance because 1 card didnt work there is not manual button to charge a different card u have to message customer support and get you food 3 hours later,0.28923350933551334,0.02053700196843261,0.6902294886960542
572,Drivers are very very irresponsiblethey transfer ride to another one driver and didnt pic calls alsothey accept the ride if we have to go airport or any other long route otherwise they transfer or force us that cancle the ride if we havent cancel the ride they change our location and transfer our booking to other drivers Its very very bad experience with this app Ill not recommed this app to anyone,0.01291208842175956,0.9741651978611772,0.012922713717063257
573,Worst service ever Im waiting for a cab from an hour still no sign of any cabs nearby me Pathetic service and app instead of this app Ill go for ola now,0.02284513987741348,0.9462846434010165,0.03087021672156995
574,1) Scheduling a ride is very complicated 2) Prices are very high 3) Unable to add payment method 4) Unable to book a car 5) Past rides are not available,0.9350398357491504,0.030388376644369375,0.034571787606480255
575,After you request a trip you cant see where your driver is or even if the trip was successful I logged a complaint that I was debited and got no confirmation that my ride was requested please fix this bug,0.025914517138138957,0.6861287827663021,0.28795670009555896
576,All the drivers call and ask for the location and cancel if they dont get the info or dont like the location airport booking has become a nuisance in specific,0.03360003666167189,0.9390813724522604,0.027318590886067765
577,Worst  always drivers keep cancelling the rides Why to maintain app like this if no one is coming for dropping  Had to wait 1 hour only for confirming the cab,0.25219870103368974,0.7204560414329034,0.02734525753340678
578,Unusable Rejects my payment methods so we can only use it on my wifes phone with the same debit card Used to be good but not usable any more,0.936578610013873,0.03134144095566047,0.03207994903046645
579,The app is good but i have one complain that i have booked auto i have not cancel the trip but then also they fined me 12₹ I dont have any problem to pay the fine but then why to fine But over all the experience was great Plz just see to it It wont be happen next time,0.023243647203448386,0.9600276979444083,0.016728654852143306
580,The driver showed up and refused to take my daughter to school before she even got in the car the the company only refunded half of the cost that you have to pay upfront This is a rip off to not get a service but get charged half the fee I will never use this service again,0.02045746042723667,0.019926713442757062,0.9596158261300063
581,Every time drivers are cancelling the trip post checking the destination Dont show off the bloody dropoff time before booking the ride It is irritating,0.023471454206420342,0.9524167960058404,0.02411174978773932
582,No rating for this app and the comapany I cannot report issues only help option is available and poor customer service This company abhors irresponsible and uneducated old fools I regret using this app and engaging their service,0.021495029906770033,0.9557721957809037,0.022732774312326214
583,This is not a taxi service just an app asking drivers whether they can be bothered to pick you up Also dont feel confident if a driver picks up your fare they are likely to drop the ride when they realise they might have to drive further than a mile,0.4341715970069238,0.5482692039021152,0.017559199090960934
584,Poor service Very disappoint with customer service and driver behaviour I had to pay extra cash since my recent rides and customer care also ignore the complaint about driver rude behaviour Request to management to improve this type of poor service,0.013382350653030346,0.9721424976775314,0.014475151669438208
585,Horible drivers I booked a uber and the driver came and while we were going the destination which i choosed i noticed that the driver was taking longest route and he was opening ola app so that i could not notice that he is taking the long route so that he can take more money from me I am upset with this uber service and i am not going to use this app instead i am going to use ola and i am going to do a police case on uber Please help me find that driver bcoz he must be looting many people,0.3401966091645812,0.6493848247909964,0.01041856604442245
586,The app is getting worse and the drivers are getting worse Had a nasty driver recently with bad attitude he dropped me off randomly somewhere on my journey after arguing with me They think you are doing them a favour by taking a trip when in fact you are paying their wages He was a nasty un confident driver And they had the nerve of charging me for the journey And it was a wet windy day When we had all the bad weather at night,0.012178306694602015,0.9752227647599475,0.012598928545450368
587,There is no option to call your customer service when a customer requires a quick assistance should he first navigate to your app The driver is harrasing me by not picking up my phone not cancelling the trip that he does not want to take so why should I pay you people as cancellation charges when your driver is not ready to take the trip Since there is no other platform to register my complaint I am giving you a 1 star rating,0.01353382419176914,0.9127005392294049,0.07376563657882601
588,No option to report cab not moving /progressing towards pickup Location No option to report cab drivers who call and ask for drop location and refuse trips ,0.02172843514984505,0.9565808930926785,0.021690671757476476
589,Continuously spams me with push notifications despite disabling them in the app Comfortable in the knowledge that I cannot disable them at Android Notifications level as I need them for ride updates Worst app Ive ever installed,0.7989118595218271,0.1807936704705425,0.020294470007630558
590,Uk Drivers keep accepting and then cancelling Havent been able to book anything with uber for weeks They will just waste 20 minutes of your time until your switch for another app Go for any other concurrent directly,0.02203198327220543,0.9573503051172353,0.020617711610559183
591,First of allthis app is greatIve had many trips succesfully doneBut there are many issues that Im havingI was going to Adabor MonsurabadLatif Real EstateI checked if the location was correct many timesand it wasBut atleast three timesthe location changed to LalmatiaLatif real estatethe place Im pretty sure I never went toplus my location didnt showI was surprised the first moment it happendI had to pay double fare for thatI hope Uber fixes this becasue its a very big problem,0.1348443222260784,0.8520207526627224,0.013134925111199172
592,Called an Uber He accepted I sat waiting for him but he never moved Had to cancel Please add the option to report drivers for this They should be penalised for accepting and then just sitting still forever without moving,0.20596093268823848,0.7713215523691702,0.022717514942591364
593,App is now fundamentally broken  every time I go to request a ride it says Oops something went wrong without providing any troubleshooting advice or means of contacting technical support,0.35696234774445235,0.02258202377385453,0.6204556284816932
594,It was worst app was show 436 amount till i have reached my destination n than its change n show 589/this is worst servicethis is second time happened to mei havenever asked its driver to change the route,0.02353851733830694,0.5352300777896374,0.4412314048720556
595,Its not showing my ride online maps details currently where I am and location destination taking much time for navigation and its not clear 70% oth screen occupied the car aut sidan etc there ahou be a slide up and down,0.357517287546766,0.3272200756581149,0.31526263679511923
596,For a recent trip they have charged me an additional amount of 355 inr The trip charge of 176 inr was also charged This is daylight robbery When contacted the uber says it is for a pending ride amount from 2019 I am shocked how false claims are made by uber Never use this app else they will rob you for sure,0.016469363874403446,0.9650312882483434,0.018499347877253138
597,many of the drivers doesnot known how to reach the destinationthey leave us in the middle of the tripdont prefer this Update : drivers are first accepting the request and cancelling the trip What more can we expect from you guys,0.02393555679443706,0.9520840544947308,0.023980388710832093
598,If youre using the food option on the app its impossible to order so if youre hungry dont waste your time better use another food app,0.7814634088076617,0.19448295045010464,0.02405364074223367
599,Horrible experience I had a trip which was 102 rupees till the destination point but the cab broke down 1 km before the destination still I got charged 107(I dont know why there were additional charges) rupees and had to take another cab and give him money as well Yesterday too I had a very similar experience Uninstalling it for sure,0.015416278025265748,0.5143438398118821,0.4702398821628522
600,Extremely poor ride availability Expensive and doesnt offer coupons or discounts Condition of the vehicle is very bad Poor hygiene bad smell shabby condition inside out Not worth to travel in such an undermaintained vehicle specially during Covid19,0.02349010585691085,0.022110389298576182,0.954399504844513
601,Booked my uber to reach a destination in advance Driver was changed couple of times Then the ride was cancelled by uber/driver at the last moment I had to book 13 cabs urgently and reached to the destination,0.016584085919303788,0.3603195613352082,0.6230963527454879
602,Worst service Dont club your credit card details to uber account They deduct unpicked Trip charges I lost 13299 rupees on January I noticed it After getting credit card statement but uber customer care department telling i have to report it within a week otherwise they wont refund it,0.7010673588230661,0.28536002759631535,0.013572613580618538
603,In a way location was not correct during the drive Not able to track tha location It was showing incorrect current location and there is no option to refresh the location,0.023795999747115347,0.9541707514611889,0.022033248791695832
604,Uber used to be great Now the rulesfees and behaviour of drivers makes the it very poor Cant compete with normal taxis now No idea id the drivers turn will turn up Drivers are allowed to cancel on you after keeping you waiting for your ride Its clear the drivers cherry pick theirs jobs Cancellation fee for riders but i guess not for drivers The app ok theres not much to it but the issues lie with how the business is ran and the management if its drivers,0.14544299525519785,0.38712115755733995,0.4674358471874623
605,Worst experience They mentioned one rate while booking and charge extra amount later Its better to take the local Auto or taxi and support them I believe My mistake,0.06298593277734374,0.330407793710631,0.6066062735120252
606,Totally failed of Uber services  Most worst problem is not available any customer care service last ride details driver details  I advise all people do not install this app  Poor poor poor ,0.017283432381111775,0.43751555125662583,0.5452010163622624
607,Worst app I booked a black van to Narita Airport The app took the fare first but kept saying We couldnt find black van for an hour so I just took the GO Taxi app I still dont know how to get my fare back They just took my money without giving me a ride,0.015192521899317982,0.9698412419646069,0.014966236136075249
608,Pathetic system Driver are great but the IT system behind things is a mess 3hrs for pick up as app auto cancels trips And no manager or supervisor available to answer questions Ridiculous,0.3633019326295618,0.6098435750534495,0.026854492316988762
609,The process is horrible Drivers can cancel at their will after asking for drop location but when we cancel a trip because cab isnt moving Uber charges you a penalty Pathetic process,0.019445187219035296,0.960994617048535,0.019560195732429897
610,Down to 1 star for lack of customer service** Offering 40% higher rates and 10 seconds later dropping to normal rate (after reselecting the destination) is a big No No,0.2489912198554078,0.08120181301977564,0.6698069671248165
611,Very disappointed recently with the way they have been treating the customers always used uber from a long timebut nowadays not upto the mark,0.03084083199953117,0.9385648782156668,0.030594289784801904
612,Theres no option to cancel your cab searching process if they started searching cabs nearby it take 5 mins and if in between you want to cancel or go back to home page the app doesnt allow you to do so,0.23555708921529303,0.7457192824021756,0.018723628382531436
613,Really pathetic experience booking your cabs It takes forever to confirm a ride even with premier booking And your other drivers keep cancelling rides Sort it out,0.024445172148256724,0.9513883931366285,0.024166434715114763
614,Useless app Drivers keep cancelling Takes very long time to get a cab Drivers are demanding extra money I have stopped using uber,0.024018004156842146,0.9530913772398029,0.022890618603354902
615,Very much disappointed with uber your drivers cancel request without any reason  They dont even pickup phone calls They charge extra money They behaves rudely How can anyone trust you if you cant provide us with good facilities and support there is no way to complain about any driver who misbehave without taking the ride You multiply trip fare by multiple folds for no reason and delay What is this behaviour didnt expect this type of behaviour from uber Looks like its time to switch,0.009313074839939189,0.8959394716850752,0.0947474534749856
616,Drivers are soo careless n irresponsible I have booked a ride many times atleast 8 to 10 time but every time Drivers call me ask about the location and cancel the ride again and again Noone really wont accept this behavior Please do make sure that your Drivers wont cancel the ride after accepting it,0.012947265236419578,0.9740314122247223,0.013021322538858153
617,They are okay I only use them im desperate My last experience My driver arrived But he took 4 students home instead I was right there Showed him my phone with my booking He just left me at 2am in morning alone I wasnt happy Only saving grace was that they got me new one fast,0.25665279537974617,0.018688384830726396,0.7246588197895275
618,Used to work well but now its almost impossible to find a car then when you do the driver cancels on you Uninstalled,0.730352701840929,0.14054757556354736,0.1290997225955235
619,Uber trip prize is higher compair to others and charge your trip 2 time if you paid in cash to driver Same incident happened with me Uber charged me 304 rupees 2 time after 3 year of trip When I took ride that time I paid in cash to the driver On 11/02/2022 Uber charge me again when I approached costomer care they replyed that after 90 days we can not take any complain related to trip and refused to hair my concern Same case will happen with you in future so big big big no to Uber,0.008134949031448563,0.9825557365661926,0.009309314402358868
620,Pathetic service It was good initially but over the years it has deteriorated so much Uninstaller ths app Switching to OLA,0.4667453151868546,0.4912502515011237,0.04200443331202154
621,Hello uber team I need my refund for my last canceled order I ordered pizza for a birthday party Due to the app being stuck I see it loading for a long time and it is not processing my order so I cancel my order and request a refund and it says it will receive within 3 business days But I received an email as my as Cancellation fee LKR 278100 for an order I did not receive I need my payment back Please dont Stealing money from people,0.010474393706943455,0.011415683588864294,0.9781099227041923
622,Worst service ever Uber driver Bhupender car number HR73A7433 called and asked for destination and then cut the call after knowing and I waited for him around half n hour So useless app if this is the behaviour of the cab drivers,0.0203368638940619,0.9590399303113278,0.02062320579461034
623,Really poor management Account disabled after signing out from one device and cant login in my other phone And there is no any phone number to contact and resolving that issue,0.5092393423359642,0.026500808940236615,0.46425984872379916
624,Worst app Worst drivers in uber they ask directly drop location n cancel the trip It will be happen from 5 to 6 drivers for one trip The drivers are really worst n uber does not improvise their drivers,0.016715465939868807,0.9665058177847863,0.01677871627534487
625,The worst ever app seen for traveling No single support from team if have issue with the service Recommend all to switch on other platform by not investing your valuable money and time here If I Had Minus rating for app Ill gave it to this Worst worst worst app for travel service,0.013836872125604107,0.12255670647924956,0.8636064213951463
626,Everytime I book a cab driver calls and ask for destination and cancels the ride and forward it to another driver and this process keep going on and on until price hikes Do something with cab cancellation policy,0.018464474592922366,0.6079384116254941,0.3735971137815835
627,Worst service No option to register complaints against drivers Amount charged for the trip even when I didnt travel,0.03169025109251746,0.9292435051811857,0.039066243726296794
628,From last 3 days we are unable to get a ride It just keeps on searching searching but the cab isnt booking and it shows as no cars available,0.03212328318136711,0.9414525497459977,0.02642416707263533
629,All the following benefits of using uber are now down the drain: 1 No cancellation from driver 2 Clean car 3 Air conditioned car 4 Online payment The drivers are not offering even one of these,0.02828815302955675,0.031063695565272012,0.9406481514051712
630,I have waited a driver named Gustavo since 5pm and its 6:51pm and no service yet it shows making stops elsewhere I called and was told he would cancel but all he did was pass me on to Lucero And she tells me too bad I have to cancel the service and pay the additional 45 pesos This is the first time and Ive waited too long and my card has need charged already with 25179 this is ridiculous,0.15762328259834196,0.8286386797743213,0.013738037627336809
