,review,sentiment
335,Why cant I sort Slack channels by most recently updated While its possible to sort Slack channels by creation date and highlight unread messages thats not good enough Especially when your workspace has 100s of channels several of which are relevant to your day to day work and you need to refer to a message someone sent earlier today but dont know which of 20+ channels it could be in Aside from this Slack is a great communication tool and great way to keep in touch,4
336,Recently stopped showing peoples online status when the app is left open in the background for a while I have to close the app and reopen it to get statuses to update when this happens Im not sure if it was the latest app update or my latest phone update My phone is a Galaxy Note 9,1
337,this version and the previous version sucks it was stable when the slack version still had old logo  please do a diligent job before releasing if there is onething you can do tell me how to go back to stable level  i reinstalled this 3 times and no luck crashes under a minute,1
338,Something is definitely wrong with latest updates The app is extremely show takes seconds to respond to navigation taps constantly drains my phones battery Multiple times a day out of nowhere my phone shows me a popup that says slack has stopped In general right now the app is unusable,1
339,This is a very good program for huge groups of people in a huge organization Im using it as part of an online community called Affiliate Triad Its an online marketing experiencing/train as you go program which doubles as a big mastermind group as well As a newbie all I can say it looks to be a very lucrative venture But I digress The reason Im writing this so called review is to ask the people behind this how can I download the PC version of this program on my PC I have it already on my phone and all I do here is get the msg of what devices that I have that its compatible with of my phones but nothing is mentioned about a PC version I was told you had one for PCs Is that true What must I do to get it Thanks,4
340,The app is decent but installing it made my phone (Galaxy S9) slow down a problem that resolved only after uninstalling,3
341,The app is amazing with all its capabilities Im super happy for the newer notification allowance settings though if have to set them every week It would be amazing if you could set specific weekdays like the clock on phones does for the people working set schedules to avoid having to manually snooze them every week,4
342,The development team has done an excellent job of taking a good app and gradually making it worse and worse Weird font changes app buttons overlapping Android system buttons breaking Markdown formatting while introducing a clunky formatting bar missing emoji and the occasional crash or service outage have reduced this from a fivestar app to twostar At this pace they may reach onestar level by midyear 🦾,2
343,Amazing product but Android App is not as good as iOS Android app takes a lot of time to refresh sometimes shows mixed UI  like two channels overlapping each other and sometimes if u click on a channel it takes u to the previously visited channel One of the major flaw is not having a refresh capability Everytime I have to close the app and start again Never had these problems in iOS Android App sucks,3
344,Ive been using Slack both personally (via communities Im a part of) and work for several years now and no complaints whatsoever The app especially has a lot to offer in the tech industry with reliable features including but not limited to automated webhook integration into a channel informative code/text snippets and cant forget its video call feature (which I still kinda use to this today) Highly recommended for all your work and community needs,5
345,Buggy but it will do If you close a private message in the app it will just open back up when you open the app next time Clearing the cache will make them instantly come back without leaving the app So Im stuck with a bunch of names on my list Theyre not drafts They just wont go away,1
346,Ive been using Slack for a while and its a good IM app to manage teams a few months ago I asked if there was a dark mode and they said there wasnt but they did want to make it Today I just decided to randomly open Slack settings and there was the switch for dark mode It works very well from what I can tell I do appreciate that the devs continue to work on and improve Slack,4
347,I love slack but the android app for me sometimes can be buggy Its usually after an update then within a week or so slack will push out a patch to resolve the issue and its back to normal That said slack is a fantastic service for teams to better collaborate with and beats more traditional communication like email 10 out of 10 times Love slack,4
348,Hate it It so over complicated its a joke I never get notifications on my phone I can never find past conversations on my phone It makes me hate messaging and only want to communicate via email Its literally the worst instant messaging thing Ive ever used in my life Mostly I just tried to email and text people I work with now cuz this is so terrible,1
349,I already became frustrated with the app after only using it for about 20 minutes or a half hour theres no way to delete channels from an Android phone and there is also no way to change channel settings to private from an Android phone these are all relatively simple tasks that I should be able to easily click maybe once or twice to accomplish and yet its always telling me when I look at the FAQ to go find a desktop to do this unfortunately this app only lasted about 30 minutes,2
350,I love Slack great application I give the mobile app a 3 star though because for some reason it cant handle message badges properly even though Ive read a channels message multiple times it still shows as unread Ive scrolled through clicked the 20+ unread button etc,3
351,I have shbmitted a log with notification problem No sound vibration on new messages for note 10 I tried all the troubleshooting such as adaptive powersaving exception reset cache in app settings and do not disturb etc Still does not work Please fix Other app notifications are fine,1
352,Update: the latest update seems to have resolved most of my stability issues (light status bar icons on light theme within a channel typing indicators never resolving blank screens and janky transitions) Please do not bring back the popup box for slash commands  it was a very poor experience on mobile and hijacking the navigation on keyboard input is just not going to be a good experience,2
353,Great (when it works) Picked up a problem over the last few weeks where incoming notices and messages work as usual but I cant set a status or send any messages All attempts to reset cache or reinstall the app have not fixed the problem,2
354,Ive been using Slack for several years now and all of a sudden it keeps logging me off This is very frustrating,2
355,The UX seems to take a step back with each major release The / shortcut menu on mobile makes it impossible to finish typing an action seamlessly The simple things that you expect to work wind up getting removed or updated to make it less intuitive and later patched back in eg using markup instead of their editor to compose messages,2
356,Somehow this app still lacks a dark theme despite users hackily forcing one on the desktop for a while now The new icon is bad and normally thats of little concern except someone pointed out it looks like a phallic facist logo and now I cant unsee it I think Ive seen a dozen logos suggested by the public that are magnitudes better Otherwise the app works decently though sometime doesnt exactly send messages when it should,3
357,App needs the ability to signout and not lose signin credentials Perhaps a fingerprint or pin feature to easily log back in w/out losing credentials Otherwise its a pain to have to relogin everytime you want to start mobile Please build this enhnacement feature,3
358,So many glitches Messages and images wont send on Android 10 (OnePlus 5) A few versions ago it ran perfectly and was stable back in October 2019 The most recent updates make it unusable and I still have to pull out the work laptop,1
359,Basic a free alternative its nice that its provided That being said I dont care for it I believe there are better options depending on the project I believe others in our group were too busy to catch on  learn to use the features,3
360,Useful userfriendly endless channel options inc group dms and specifics I have never experienced any technical issues connecting app issues or faulty communication paths in receiving or transmitting The work spaces I have been part of demand professionalism and high work ethics and that has always been achieved within the app capabilities and community The prices beyond the free version are reasonable especially with the amount of free messages offered Highly recommend Slack app,4
361,It works So far behind discord though Breaks a lot  loses draft if rotate missing notofications unread notifications not clearing Updates disapper features like custom daye reminders Schedule send is nice No way to categorize channels or lock one to only mod posts No admon/mod controls Discords lacks too but bot ecosystem is stellar Slack  stop sucking,3
362,Trash Just trash By default the apps notification system is set to a weird time and it syncs to the desktop app so the desktop app gets bufud When you change the desktop notifications the mobile doesnt sync so you gotta do it on the mobile app all over again However the most egregious Idiocracy is that the app doesnt have a default sound So when it notifies you it doesnt make any sound I had to go into android OS and set a sound Why Justwhy,1
363,I use Slack to communicate with my team at our hotel The channels dms and reminders are Lifesavers Slack is way more effective than email and simple sms Were able to pass information on to everyone and stay up to date on everything through the app Having a desktop version also allows me to keep it open while at my desk to continue working without having to look at my phone,5
364,Easy to use but it has to be killed and relaunched daily because it will stop syncing some features with the server The usual problems are that messages become stuck in the unread state inbound messages are missing or outbound messages arent sent,3
365,It is not possible to delete unwanted workspaces on this app or the website You can on the desktop app but it does not sync with the mobile app or website versions Meaning you will always have unwanted workspaces regardless of what the desktop app shows It is also not possible to schedule a reply I would recommend Discord over this in any circumstance as it is actually usable,2
366,Overall pretty good There are issues though For example the way that the application handles the Activity stack causes the user to have to potentially back out of multiple screens before the app will close,4
367,New update ruined the interface like I dont understand just channels on home tab so if you have 5060 channels how you would manage it do you have to search all the time Please revert your changes to old version We are more concerned with whats going on within the channel and that functionality was being fulfilled in the previous versions,2
368,App gets confused and shows you the messages from the wrong channel all the time Why does a conversation with someone disappear from the list of conversations just because there is a new message Just highlight it or display it in both the unread and the normal location Removing it from the convo list is just confusing,1
369,Doesnt have features that normal messaging apps have No read receipts and many many glitches You can send devs a screen capture of of your problem demonstrated and theyll still act like they dont understand Recently large swaths of messages will be missing from conversations and no amount of clearing the cache or restarting the app fixes it,2
370,The issue was fixed at the cost of total reversal of advanced tablet style UI the same as desktop Now everything runs in phone UI no matter what device you are using  old reciew:Doesnt display messages and chats correctly 90% of the time when I open the app,1
371,They removed the ability to format messages with markup from mobile which makes my usage way harder Im constantly block quoting and code fencing copy pasting snippets from various places Theres no reason to remove this feature from mobile Using the wysiwyg editor is absolutely miserable,1
372,I just wish notifications would work reliably And now I have to close the app sometimes to see recent messages Sometimes the app shows the indication of a message but does not show the message until the app is closed and reopened,2
373,Newest ui changes are garbage The opposite of WYSIWYG immediately after the so called WYSIWYG text editor in the desktop apps Whos driving that ui team and where are they trying to go From here it looks like theyre trying to make a social media app out of a collaboration tool features that enable ease of use be damned,1
374,Issues with cache and updating on Android Notifications popup and you cant get to the message from the notification Sometimes resetting cache works but sometimes it doesnt They said they were going to fix this a while ago and have not,2
375,I never get notifications even with the desktop app installed (PC) mobile app (Android) and all notification settings set to ON via email desktop and mobile for every single message For me no notifications makes it practically unusable,1
376,Latest update UX isnt that great It looks like its trying to copy every other messaging app Opening the side nav and having it push over the chat was much better rather than actually navigating away from the chat It moved too far away from the desktop version in terms of UX I wish I didnt update,2
377,Audio/video quality is satisfactory but screen sharing is too flaky which is disappointing because it often forces you to switch to Zoom or Webex Notification cant be customized and theres a considerable lag between messages delivered to this app and the laptop app Slack as a service is great but expected more from the app,3
378,Clever release notes are great and all but there are still core functionality issues such as syncing notifications across platforms that do not work Slack support has not been helpful they only point to the notification setting which has no effect on the syncing I am upgrading to 2 stars though since it doesnt crash anymore for me,2
379,Im sorry for giving 1 star but I am super frustrated I already spoke about the fact that no external link posted in chat or DM could be opened since the last update UNLESS you used Slacks internal browser I always had mine set to open Chrome and now not a single Twitter IG or any nonHTTP link can be opened I was contacted by a rep who assured the problem was known and would be fixed Another update appears and the problem is still occurring This bug has caused many issues Please fix,1
380,Convenient chat app nice integration a bit annoying that it doesnt archive old messages unless you pay them I wouldnt say the integrations are extremely compelling and for some you might be able to get away with just using Discord,4
381,Im missing the ability to turn off my notifications Sometimes the bell is there sometimes its not I either have to uninstall it or turn my phone off if I dont want it firing notifications all day Previous version had no issues,2
382,Notifications are super busted in v2002200 They will NEVER clear now unless you manually clear them yourself and its definitely an app bug as reverting to a December 2019 build fixed it Please fix it preferably for v20022002 for the cool version number,1
383,(Update) I noticed you added this feature Thank you so much you guys are great Please just give me the option to have it notify my mobile device ALWAYS according to my mobile settings I dont care if I have an active desktop connection somewhere,5
384,Every time since the last update when I switch pages channels look at a photo look at a contacts details it gives me a glitch where it tells me switching languages will just take a moment then kicks me out or I cant leave the channel in in or it goes to the bottom of a chat when I was looking up somewhere Super frustrating to deal with,1
385,App works great and notification issue got fixed (through an onoff type solution) Some things that would be nice to have:  the ability to react to a threaded message without having to open the thread  the ability to mark a message as read from the notification centre All in all super useful app that has made my workplace and team communication much better,4
386,Horrible keep crashing sees like a WebView Doesnt show messages properly the huddle keeps crashing the app and doesnt even think to use a normal call Unfortunately its became a quite necessary to use it since the mobile app its not practical to use it and its too bad as the slack android app,1
387,Every time when I have personal conversation with someone with desktop version it takes dats to update on mobile with mobile version I enter to that conversation and there was not any new convorsation it is really annoying it is so long I have this issue with android,1
388,while i still like the old design and app the new one seems to work pretty well wish there was a way to control size of the interface though right now everything is too big looks like a kids toy,3
389,Unable to send messages or connect to any workspace when connected to wifi However the same issue does not occur when I use mobile internet But my laptop slack does work when it is connected to same wifi Please suggest workaround resolve this for me ASAP,2
390,The app works just like the desktop app however one really annoying feature is not being able to mute groups different on desktop and mobile If I am on my slack group on my desktop I dont want my phone buzzing away everytine messages come in Also I would like to mute certain groups from mobile notifications when they are less urgent but doing so mutes it on desktop too,3
391,The mobile app is full of bugs The one I found most hilariously funny was when I couldnt found a way to leave a huddle call I had to log out I couldnt help laughing when I still found myself in the huddle Ultimately I had to uninstall the app to disconnect the huddle call,1
392,Sometimes shows Unread Notification when there are no unread messages May take few seconds for new messages to arrive only on Phone app Huddle feature across machine to phone is slightly buggy but yeah I guess it will get thereOtherwise a good app overall,3
393,superidiot notification feature i am using on wrb and mobile web always kicked out without any notification when having new message mobile can not receive and notification super useless and make me missing my attendance when work from home,1
394,When we accidentally add a person to the channel we cant remove them There should be some way to remove that person If a person doesnt accept the invite he still remains in group as invited only even after 6 months he should get auto removed Note all These missing features are identified when I used Gmail app,1
395,Constantly plagued by bugs never works properly Often have to manually clear the cache to remove deleted messages Reactions often dont work properly No wonder so many have moved to Discord,1
396,Updated my latest version I cant sign in and loading all the time without error message or else Repeating installuninstall not any changes at all How come ,5
397,Good app but the notifications need to be updated I got 8 messages read it close the app but the 8 unread message wont reset,3
398,After I contacted Slack team regarding my login issue they promptly responded to my query and helped to resolve it Changing the rating from 1 to 5 star A service like this truly deserves it,5
399,Love the app but SO ANNOYED by the notification dot that wont go away Tried shift +esc cache clear data clear reinstall Drives me nuts,2
400,Notification is not reliable Sometimes it is late Already lock in recent disable battery optimization allow startup,1
401,A while you were muted feature would be nice to keep track of messages received when you were on do not disturb mode,3
402,Notifications not working on Mi Band It stopped automatically from past 1020 days Please fix this,1
403,Average for chat terrible for getting work done Worst of all for finding stuff and for ad hoc closed conversations Otherwise great,2
404,Has lot of issues Keyboard is collapsing every time Messages are duplicating Not receiving all the messages,2
405,Mobile Slack app is NOT getting notifications on realtime when there is a new message sent by anyone The desktop app is good in this case by the way,1
406,App worked perfectly until yesterday App wont even login in for me it just keeps loading and loading without ever opening,1
407,The app is useful well organized and intuitive But for me the biggest issue is that I never receive notifications until I open the app and this is always a problem because I miss important messages So Slack for me is not trustworthy,3
408,I was facing some issues then updated to the latest version and it stopped working all together,2
409,Doesnt seem to work on Pixel 6 with video calls calls drop out and app crashes can you please resolve,1
410,Update: cannot join an invitation for a group Sometimes app doesnt even open just keep on loading ,1
411,Somehow Slack is showing as Conversations instead of Alerting notifications under the notification area in Android 11 when new messages arrive which affects alertings to wearable devices Please fix this or give option to turn off the Conversations mode Thanks,2
412,Nice app overall but awful login process Many times it cant even support all rooms,3
413,Cant close collapse or minimize Giphies in Android app and they loop forever so in slow conversations busy Giphies are extremely distracting In the Windows app Giphies can be minimized Should be trivial to fix 28 Months Later still no way to close/minimize Giphy Wow Rating dropped to 1,1
414,Would be a 5/5 but for this really annoying glitch Whenever I open the app from a notification that notification is channel related When I continue to navigate the app from that instance it continually defaults back to the original Channel no matter which channel I am trying to chat in at the time Its extremely frustrating,2
415,Great app Corporate control on your phone Allows you to control your worker bees Your boss will always know what you are up to with the handy dandy slack statuses App icon is so trendy too Looks like Google designed it creativity I sometimes open this amazing app instead of Google Photos Very similar colors great app recommend for corporate goodness,5
416,I have problem downloading Slack on my Mac i get server with specific hotsname could not be found Also when opening it I get a white screen,1
417,Its a great app but sometimes it just stops and I cant scroll or type Cleaning the cache can help but this behavior is not exactly appealing If you put that aside it works well for multiple accounts and many channels The synchrony between the app and desktop is also good,3
418,Android app is unbearable plenty of times I made sure that I have all the notification settings turned on and not a single notification appears This is a very serious bug considering that this is a app that most people uses for work and not for fun,1
419,Mostly decent But quite hard to see all the messages you havent read yet you have to open up categories and click each one to see if theres something in there Needs a way of seeing all unread messages like desktop,3
420,Mobile experience is absolutely terrible and almost unusable now Earlier opening thread and going back used to go to main screen so cant view threads in channel Now Language change popup keeps popping up Clearing cache doesnt work,1
421,Used to work perfectly but with the latest android system update I get kicked out of all my call after 30 seconds to 2 minutes after joining the call Really disappointed,2
422,Unable to open my app on my Galaxy 20S  The app sends am email to my inbox and once I click to verify email address  I receive a msg from the app that something went wrong at other times it just crashes I uninstalled and reinstalled 3 times I restarted my phone  still nothing Quite frustrating,1
423,Unreliable notifications sometimes but what is worse is clicking on say the 3rd image of a list and get always the first one no matter I am sorry to say this but this is truly one of those apps that feel they get worse with every update :(,1
424,The slack desktop is way good But the mobile app is worst for the notifications part I receive notifications after 15 mins of the originally received messages And its so annoying that I get notifications for hundreds of messages at once so that I have to force stop the app in my android mobile,2
425,Often getting a pop notification which says changing language,3
426,Till the last update it was perfectly fine But with this build Im not getting my notifications I get messages when I open the app All notifications are allowed but app mutes them Tried disabling battery optimization as well but no luck Please fix it ASAP,2
427,I always have trouble to load my Slack messages in the phone It takes a long time to bring in the messages and it really makes it impossible for me to respond while am AFK All other apps are completely fine Just find trouble here Any advise is most welcome,1
428,Its cool and all but aint this just a business version of Discord Like doesnt it look eerily similar to Discord🤔🤨,3
429,I wish the UI was also optimized for tablet users Would be nice to switch to a desktoplike interface in landscape mode  very useful for those who use Samsung DeX or those who use their tablets as a laptop replacement,4
430,This app needs serious improvement I cant remove inactive members from a channel I created So disgusting seeing that this is the app recommended by my Boss I hate it and please dont as me to send a mail to your feedback team because I wont do that,1
431,Great app Runs smoothly and has all the desktop features My original issue of buggy photo uploads has been addressed One big detractor is the Camera feature It has no stabilization and photos always come out blurry,4
432,Refuses to log in Stupid method to log in via a confirmation email instead of password Slack used to be great now both desktop and phone apps are just unresponsive annoying and ineffective,1
433,Hangs when there are a lot of photos in gallery to choose,3
434,Not able to sign in Its so wrong that in times of need this app is acting so badly,1
435,Dont know much about Slack (had to download for a course Im registered in) Trying to upload a profile picture but every attempt has been unsuccessful Select pic press done nothing happens annoyance/frustration ,1
436,The app isnt working at all on my android It used to work pretty well now I cant do anything with the app,1
437,Hey Slack devs Can you make the zoom in/out functionality to be faster Also can you introduce a way for my direct messages to be ordered by who the last sent/received message was from  the same way as in the desktop application instead of by alphabetical order please,3
438,Finally managed to stop Slack closing every time it was minimised and then the widgets disappeared I had direct DM widgets set up and they just vanished as did the option to create more In fact there are no slack widgets showing at all,1
439,The app seems to get stuck in a loop not letting me get to the home screen when opining via a reply notification I have to restart every time this happens,2
440,Essential tool for work and easy to use,5
441,Slack is good but mobile app is not robust Toggling between chats is mis functioning If you come back from threads it will directly come out from whole group and then it will marked as whole group as marked You will loose unead messeges Strongly disagree to read threads in mobile app,2
442,Not able to install Slack on my device I have tried all possible troubleshooting methods to resolve this issue Every time getting the same massage,1
443,Great app Can do everything you can do on the web,5
444,Unable to login with google account as the app keeps crashing,1
445,Why huddle (voice talk) requires Bluetooth access Or access to bluetooth devices Huh Even though Bluetooth is offline and i just want normal speaker etc,2
446,Unable to get to my channels anymore,1
447,Horrible to use on my mobile keeps closing when answering a call,1
448,I hope there is also an option for share screen on tablets I just joined a short training session that required a share screen and I couldnt Thats just disappointing,3
449,Takes a while to learn its tricks but great when you know them,4
450,After geting magic code in my email when click on confirm button it says something went wrong Unable to use on android mobile But working on my macbook air,1
451,Many times dont get notifications Test notification works but actual notifications not received many times,3
452,Its just a shameless copy of discord and Microsoft teams The worst part is that making an account or joining a work group is confusing for no reason Its also really poorly optimized for Android and is really slow and buggy,1
453,Password recovery sucks and app logs you out randomly,1
454,Please help I was invited to a workspace via my email on desktop I am currently using that workspace on desktop but when I try to sign in with the same Email from Mobile App it says me to Enter the password which I forgot when I am trying to reset the password it sends an email that my account has not been created Please help,1
455,Its percent easy to use guaranteed and clear to use the app Love it Thank you for making it convenient for us,5
456,Whenever I try to sign in with my email ID it always shows SOMETHING WENT WRONG PLEASE TRY AGAIN LATER,1
457,Joining calls on a mobile (huddle) disconnect randomly after a few seconds to a couple of mins,1
458,A few updates after you cant zoom in attached images normally Why do you hate your users so much It used to work ok back in a day,3
459,Message notification comes very late this issue has to be addressed immediately often get scoldings from my boss for not attending the messages immediately,1
460,I cannot do anything on slack I have been trying to access the app on my mobile device and I cant even login It is only on my desktop However there power outage and for like 1hr I cannot access my slack group,1
461,It seems I cannot confirm my account It did send an email but after I click on the link and route me on slack it says something went wrong,1
462,Have a hard time opening workspaces All it does it is showing the never ending launching logo,3
463,I think there is a need for optimization for mobile device with bigger screen Probably like what it does with desktop app,3
464,The app is amazing and useful but misses out basic feature to send quick voice notes,3
465,Messages are coming late on mobile After reinstallation Im not able to signup its shows error Something went wrong,1
466,This app is very easy to use and has most if not all of the features of the desktop app I never have any issues with it,5
467,The app simply crash when I try to sign in with my gmail Unbearable,1
468,It doesnt refresh recent msges properly I get notification of msg and even can see the reply from thread option but when I open the thread the thread doesnt display any new reply,2
469,Great app however keeps crashing on Samsung S21 Ultra when trying to schedule send,3
470,Gifs only show up as links not displaying in the chat Annoying to have to click the link,3
471,Works ok Slack in general has some usability issues But that is a longer discussion,3
472,Ihv been using this aap for 3 years and its very good but little tricky But if once you learn to use it,4
473,After the last update every time autocorrect kicks in slack freezes,1
474,Login via magic link isnt working after opening the link its just keep loading,1
475,Still alot of bugs to iron out But relatively good app,4
476,The apps performance defeats its entire purpose High latency when it comes to notifications,2
477,Hey when I try sharing a media directly from my gallery slack crashes,1
478,Buggy Messages are not displayed/synced properly,1
479,Clicking new msg notification just goes to a blank page,1
480,Isnt connecting No explanation or way fix it Why right before my morning meeting,1
481,Unable to log in to my official workspace tried the gmail sign in and manual both did not work Need help asap,1
482,I usually dont get notifications Even if Im not logged in on the desktop app,3
483,It is very strange that you disable to show all direct message please add this possiblity,1
484,Convenient and super useful Friendly interface,5
485,Doesnt work on my phone (OnePlus 7T) Slack is in a login loop :(,1
486,If a new person is added to a message it may delete message  I have to make sure I copy 1st just incase,1
487,I cannot open my Workspace It always says Something went wrong Please try again,1
488,Some problem in chat section the notifications are still showing after it been read,3
489,It worked fine until recently it now wont let me open slack and I need it for my job,3
490,Very bad experience Not a single message arrive in time Please improve real time message sent and arrival Humble request please correct this ASAP,1
491,Not able to sign in always said doesnt have account this workspace and wrong password while my password is right,1
492,It is giving error while installing Always breaking,1
493,Iam not recieving any notification I uninstalled and installed again and now not able to login,1
494,Gets the job done for basic chatting until I can get to a computer,4
495,A bit buggy but it gets the job done,3
496,Please show group name in notification popup not able to identify if its a direct message for me or a group Overall good app,3
497,Notification sometimes not appear that anyone send msg to me even I made stting to notify me,1
498,Pixel 6 refresh rate drops to a constant 60hz when in a Slack call,2
499,Cannot copy messages to clipboard ,1
500,Notification seems to be a problem,3
501,Very intuitive and easy to use,5
502,App is forced closed whenever I join a call or a meeting,1
503,Unfortunately the app is terrible Nothing works in offline mode at all it is impossible even to view the message history in offline For what this application exist The application is very slow Takes too much memory There is no point in this application since you can use the web version through a browser,1
504,I dont receive sound notifications in my poco x3 nfc,1
505,Should be great but cant join ongoing calls on Pixel 6,3
506,Great design and quality,5
507,Customization on notifications from specific group dm and channels is terribly limited  either block nothing everything or everything but Editing a message takes a million button clicks and is so difficult on the desktop version as well (click the 3 dots on the side of the message really Its a desktop app right click is a thing) This app is a great example of how web 30 ruin a good thing The engine and backend of slack is solid but the UI design looks over functionality,2
508,Does not sync correctly for 1 pro workspace The not pro workspace works correctly,1
509,The app doesnt stay in the background task Everytime I have to open the app,1
510,Rarely works as it should,2
511,Great design easy to use,5
512,Please add voice note feature in this it would bring huge convince,3
513,Please consider apart from pinning down important messages within a chat to star or mark somehow messages u wish to see later Cause when u receive bulk it is easy to lose an information or forget to get back to someone Other than that it is super fun And the ability to create your own emojibrilliant,4
514,Doesnt work on WiFi (works on mobile network and desktop version works on WiFi) Downloading images doesnt show any progress or notification when its complete and usually it just fails without any notification,2
515,I love Slack Because this app as good communication for me too communicate with my Youth council,5
516,Fully dropped and blocked all androids before 80 so you need to buy new phone in order to use it,1
517,a lot of bugs including serious ones,3
518,Cant log in from email today,1
519,I can speak international languages anyone in the world can get in touch with myself Id be glad to help and advise READ MY BOOKS WITH SPOTIFY Xx x Hopes Adventures and Marinas Quest Working on Freedom With Rex a self helpbook lets follow your dreams Next book is called Heavens Gate Open xxx,5
520,Copy paste is not working for links post last update Please send fix urgently,1
521,Slow full of bugs,2
522,The design makes no sense The whole idea of a 100 different channels for the same group is dumb Theres a reason why all other chat apps are designed differently And the fact that the notification system is so complicated that you can only get notified of someone tags the channel I have no words dumbest UI ever created No idea how it could become so popular,1
523,New update with the pop up is so annoying,1
524,Hanging all the times and calls not connecting,1
525,Extremely messy enormously bulky and ridiculously primitive app This app is something which is not supposed to exist at all Its super unreliable bloated and slow You never get your messages in real time the layout is incredibly confusing and on top of that it takes 900 MB from my phones storage This is unbelievable This is more than all my other apps out together Not to mention that there is no Mark as read option in the pull down menu The developers seem to be a bunch of idiots,1
526,Till the new update everything was perfectly fine From the time I updated my slack there are many bugs I am facing Whenever I click on threads of a message it shows ‘Sorry an error occurred Please try again later’ although I have a good internet connection Please look into this and fix it ASAP I will rate this app 5 stars Edit: Problem fixed Thanks,1
527,No option to leave a workspace in the app which is really not convinient,1
528,App not working on phone  very probelmetic while sharing docs from another app,1
529,I couldnt send any messages on my phone app and I tried to use the troubleshoot notification function to resync everything but found that it wouldnt run So I uninstalled and reinstalled the app and it got worse I cant even sign in to the app now It just gives me a message of something has gone wrong Please try again I tried uninstalling and reinstalling again and its still the same Please fix this your app is broken,1
530,The App is fine  no complaints there But I feel I must comment on some of your replies to the 1 star reviews :) I can hardly see someone who had given you a 1 star rating with a pretty clear reason why they did so being motivated to go to your feedback page only to type in the same thing again Your response doesnt come across to me as being very acknowledging Have a think about it,4
531,Team members can no longer use the app because it is not compatible with the version of Android that their phone has which cant be upgraded further So many complications and issues using this Cant even easily skip straight to the most recent messages despite pointing this issue out to them weeks ago Best you can get is the first message of the day Which could be hundreds of messages ago,1
532,Good but a lot of the time I dont get any notifications,3
533,We need a Slack widget to show most recent mentions or a list of channels that got updates,3
534,Relatively good app but I cannot stand the late notifications It irks me so much Why do I start getting notifications for conversations that already ended hours back Sometimes it makes me think I have a new message only to open up and see it was from a conversation I had prior and already finished Fix it please,3
535,Hi Team something is wrong after the update I am facing difficulty in viewing and sending the msg Many times it is showing fail to connect even if i jave network I am getting notification of the msg but chat is not happening realtime,1
536,The app is good but a few comments 1 When internet is not so great you gtw to a situation when you get a notification open the app and you cant see the message you just received via notification 2 Can you please add the option to read the message via notification bar like Gmail/whatsapp 3 Can you please add the option to control the vibration pattern Thanks,3
537,I was thrilled when Slack finally allowed for Scheduled Messages on mobile However its buggy  sometimes it works in successfully scheduling a message and other times longpressing the Send button to schedule a message will send the app crashing Killing and restarting the app doesnt solve this problem Its unpredictable when Id be able to schedule a message or not and the problem sometimes goes away on its own ps please dont ask me to submit an email for feedback,1
538,Crashes when trying to select and send a picture The app is getting worse and worse Then I realized the phones picture view app also crashed by or no responding by then Not sure if that was due to slack though Its just that it happened while I tried to use slack to select a picgure then slack became nonresponsible and also made the phones other app cannot read pictures Everything works again after I restart my phone But it seemed happended to me a few times before as well that when using slack to send phone pictures it wasnt so smooth experience on my phone But other chat app such as WeChat never had any problems so it could be slack related,1
539,Why is Sign out not easy to do Please dont have it hidden somewhere,1
540,UI is confusing especially to my less techsavy coworkers I often cant see new messages or cant load messages from earlier that day Notifications are hard to manage and regularly glitch so that I get a notification for new messages but there are none and the notification never clears Really useful for work but I wish it was more useable and reliable,2
541,I have started using from last 2 month Initially it worked decent But from last 15 days app not working properly Sometimes not getting notification Also message not getting sent Always showing trying to connect slack error message Sometimes sign also not working Need to try signup atleast 45 time with 23 time app uninstall Thats very irritating when we have something on priority Please look into it,1
542,Generally a good app but frequently when you share some file it gets stuck so you can only really retry sending it and theres no option to actually cancel sending,3
543,Desktop Slack client is great but mobile client is just weird copy of it that does not work ideally App spawns most likely tons of screens as i can go back almost indefinitely shows that i have unread messages even though i read them all several times refreshing/relying on the app to get realtime data is not the best decision and plenty of more,2
544,On mobile version all the uploaded images are signed as error and listed at the end of a conversation When there are multiple of them I have to scroll up until I see recent message Tapping accidentally on the errored img (send on the desktop app btw where everything works good) resends the img again Its really prevents me from using mobile app which is a pity I wish I could manipulate the volume of notification sound on the desktop version,1
545,Very good app one problem the messages stay on your bar as having a new an unread message even if you have already read the message it will only disappear from the notification bar if you enter the app to read the message via clicking on the notification bar (not if you have clicked to open the app the regular way and read your messages),4
546,Awesome tool for working on projects worth teams Thanks for making this amazing tool,5
547,Good app but the latest update (Slack 210910 September 7 2021) really has alot of lag when the app is first starting up Much more noticable lag then when compared to the previous version of Slack I had installed (Slack 210810 August 9 2021) And yes my Android phone is current running 80 or above version of andriod Is Slack available to (safely) sideload older versions of the app perhaps on FDroid or somewhere else,3
548,Not allowing weblogin from tablet Redirecting to download app and from app no option showing to login to multiple workspaces Add another workspace says there is a glitch,1
549,Updated to the last version and got new app design What a fail this is really bad Awkward interface So laggy last few days app doesnt even work Desktop design is perfect thats why you became the most popular platform for teams DO NOT ruine it with your mobile app Give us option to use old interface,1
