,processed_review,Registration Issues,Notification Issues,Slack Desktop/Mobile App Issues,Interface Issues
317,Newest ui changes are garbage The opposite of WYSIWYG immediately after the so called WYSIWYG text editor in the desktop apps Whos driving that ui team and where are they trying to go From here it looks like theyre trying to make a social media app out of a collaboration tool features that enable ease of use be damned,0.9740562324468259,0.008879321934848737,0.008506459924295082,0.008557985694030379
318,Issues with cache and updating on Android Notifications popup and you cant get to the message from the notification Sometimes resetting cache works but sometimes it doesnt They said they were going to fix this a while ago and have not,0.6278078897168325,0.33844452341238873,0.01700126131591345,0.016746325554865292
319,I never get notifications even with the desktop app installed (PC) mobile app (Android) and all notification settings set to ON via email desktop and mobile for every single message For me no notifications makes it practically unusable,0.9600562089999926,0.013113663788064825,0.013386028014482404,0.013444099197460108
320,Latest update UX isnt that great It looks like its trying to copy every other messaging app Opening the side nav and having it push over the chat was much better rather than actually navigating away from the chat It moved too far away from the desktop version in terms of UX I wish I didnt update,0.00858108507289263,0.9742992866205228,0.008643078310249437,0.00847654999633511
321,Audio/video quality is satisfactory but screen sharing is too flaky which is disappointing because it often forces you to switch to Zoom or Webex Notification cant be customized and theres a considerable lag between messages delivered to this app and the laptop app Slack as a service is great but expected more from the app,0.31294692702070476,0.011097947245383565,0.6647965190192104,0.011158606714701253
322,Clever release notes are great and all but there are still core functionality issues such as syncing notifications across platforms that do not work Slack support has not been helpful they only point to the notification setting which has no effect on the syncing I am upgrading to 2 stars though since it doesnt crash anymore for me,0.01154009080151984,0.011758178934555559,0.9648122411605948,0.011889489103329803
323,Im sorry for giving 1 star but I am super frustrated I already spoke about the fact that no external link posted in chat or DM could be opened since the last update UNLESS you used Slacks internal browser I always had mine set to open Chrome and now not a single Twitter IG or any nonHTTP link can be opened I was contacted by a rep who assured the problem was known and would be fixed Another update appears and the problem is still occurring This bug has caused many issues Please fix,0.0073212139877244205,0.007260531099291826,0.0073646512243975585,0.9780536036885863
324,Im missing the ability to turn off my notifications Sometimes the bell is there sometimes its not I either have to uninstall it or turn my phone off if I dont want it firing notifications all day Previous version had no issues,0.016125703192087597,0.016994286380311287,0.9502436652173372,0.016636345210264015
325,Notifications are super busted in v2002200 They will NEVER clear now unless you manually clear them yourself and its definitely an app bug as reverting to a December 2019 build fixed it Please fix it preferably for v20022002 for the cool version number,0.013585286876306751,0.958910327669862,0.013744503529503458,0.013759881924327743
326,Every time since the last update when I switch pages channels look at a photo look at a contacts details it gives me a glitch where it tells me switching languages will just take a moment then kicks me out or I cant leave the channel in in or it goes to the bottom of a chat when I was looking up somewhere Super frustrating to deal with,0.9002574790961646,0.010293597985146612,0.07944278606348758,0.010006136855201108
327,Horrible keep crashing sees like a WebView Doesnt show messages properly the huddle keeps crashing the app and doesnt even think to use a normal call Unfortunately its became a quite necessary to use it since the mobile app its not practical to use it and its too bad as the slack android app,0.5579105420987681,0.010001485310083444,0.42171152727634503,0.010376445314803452
328,Every time when I have personal conversation with someone with desktop version it takes dats to update on mobile with mobile version I enter to that conversation and there was not any new convorsation it is really annoying it is so long I have this issue with android,0.01398846245354069,0.014085971809954625,0.25012126086257924,0.7218043048739256
329,while i still like the old design and app the new one seems to work pretty well wish there was a way to control size of the interface though right now everything is too big looks like a kids toy,0.015607742511413442,0.9531207551656845,0.01592448147756043,0.015347020845341551
330,Unable to send messages or connect to any workspace when connected to wifi However the same issue does not occur when I use mobile internet But my laptop slack does work when it is connected to same wifi Please suggest workaround resolve this for me ASAP,0.4215524234725158,0.011283891512326897,0.5552692442617284,0.011894440753428744
331,The app works just like the desktop app however one really annoying feature is not being able to mute groups different on desktop and mobile If I am on my slack group on my desktop I dont want my phone buzzing away everytine messages come in Also I would like to mute certain groups from mobile notifications when they are less urgent but doing so mutes it on desktop too,0.007748253422738397,0.007811316279137833,0.9767799517309919,0.007660478567132009
332,The mobile app is full of bugs The one I found most hilariously funny was when I couldnt found a way to leave a huddle call I had to log out I couldnt help laughing when I still found myself in the huddle Ultimately I had to uninstall the app to disconnect the huddle call,0.01753136696894325,0.0170422402600696,0.7980963963116628,0.16732999645932425
333,Sometimes shows Unread Notification when there are no unread messages May take few seconds for new messages to arrive only on Phone app Huddle feature across machine to phone is slightly buggy but yeah I guess it will get thereOtherwise a good app overall,0.5347722721519959,0.012076651373726132,0.44111706884849744,0.012034007625780533
334,superidiot notification feature i am using on wrb and mobile web always kicked out without any notification when having new message mobile can not receive and notification super useless and make me missing my attendance when work from home,0.9599681512930358,0.013386647652726891,0.013334180567242003,0.013311020486995246
335,When we accidentally add a person to the channel we cant remove them There should be some way to remove that person If a person doesnt accept the invite he still remains in group as invited only even after 6 months he should get auto removed Note all These missing features are identified when I used Gmail app,0.9678897603825172,0.010632632802029147,0.010693407747091432,0.010784199068362295
336,Constantly plagued by bugs never works properly Often have to manually clear the cache to remove deleted messages Reactions often dont work properly No wonder so many have moved to Discord,0.01399705208772103,0.9580288895377869,0.014082489646472499,0.013891568728019619
337,Good app but the notifications need to be updated I got 8 messages read it close the app but the 8 unread message wont reset,0.946667194339385,0.017867226003514015,0.017994669061932398,0.017470910595168573
338,Love the app but SO ANNOYED by the notification dot that wont go away Tried shift +esc cache clear data clear reinstall Drives me nuts,0.016483667247322684,0.7249356506755168,0.24182340421776474,0.01675727785939577
339,Notification is not reliable Sometimes it is late Already lock in recent disable battery optimization allow startup,0.025417761863079848,0.9264506257872046,0.024509790689095364,0.023621821660620056
340,A while you were muted feature would be nice to keep track of messages received when you were on do not disturb mode,0.9090953600624551,0.03229115736298713,0.029676914280335275,0.028936568294222555
341,Notifications not working on Mi Band It stopped automatically from past 1020 days Please fix this,0.028304297335890693,0.028424020758328106,0.9143018545640186,0.02896982734176262
342,Average for chat terrible for getting work done Worst of all for finding stuff and for ad hoc closed conversations Otherwise great,0.022064128726863547,0.02243017638380729,0.9331798741570713,0.0223258207322578
343,Has lot of issues Keyboard is collapsing every time Messages are duplicating Not receiving all the messages,0.03243709681803503,0.9021294278530582,0.03268779396409868,0.032745681364808044
344,Mobile Slack app is NOT getting notifications on realtime when there is a new message sent by anyone The desktop app is good in this case by the way,0.01798498685611857,0.017978944292163,0.9464308073324819,0.017605261519236557
345,App worked perfectly until yesterday App wont even login in for me it just keeps loading and loading without ever opening,0.01995249039404621,0.020023453187391682,0.020836646690698166,0.939187409727864
346,The app is useful well organized and intuitive But for me the biggest issue is that I never receive notifications until I open the app and this is always a problem because I miss important messages So Slack for me is not trustworthy,0.5156619016113414,0.44859952495815664,0.017695460617394566,0.018043112813107345
347,I was facing some issues then updated to the latest version and it stopped working all together,0.03151468775119833,0.03264560663076618,0.9034452856451678,0.03239441997286766
348,Doesnt seem to work on Pixel 6 with video calls calls drop out and app crashes can you please resolve,0.023329699339401593,0.023173315432905107,0.929321836525839,0.02417514870185423
349,Update: cannot join an invitation for a group Sometimes app doesnt even open just keep on loading ,0.025982495601919738,0.025724335352590656,0.9216883997161665,0.026604769329323125
350,Somehow Slack is showing as Conversations instead of Alerting notifications under the notification area in Android 11 when new messages arrive which affects alertings to wearable devices Please fix this or give option to turn off the Conversations mode Thanks,0.01199550437270324,0.15409934202559133,0.8219394064783455,0.011965747123359976
351,Nice app overall but awful login process Many times it cant even support all rooms,0.02605348048981593,0.026976153093654424,0.0266978091915531,0.9202725572249766
352,Cant close collapse or minimize Giphies in Android app and they loop forever so in slow conversations busy Giphies are extremely distracting In the Windows app Giphies can be minimized Should be trivial to fix 28 Months Later still no way to close/minimize Giphy Wow Rating dropped to 1,0.9658180072228126,0.011293253324715646,0.0114490178334692,0.011439721619002434
353,Would be a 5/5 but for this really annoying glitch Whenever I open the app from a notification that notification is channel related When I continue to navigate the app from that instance it continually defaults back to the original Channel no matter which channel I am trying to chat in at the time Its extremely frustrating,0.6015917850895907,0.010444877442247386,0.010768078626811593,0.37719525884135036
354,I have problem downloading Slack on my Mac i get server with specific hotsname could not be found Also when opening it I get a white screen,0.026441882996590765,0.3881649337840075,0.5577263618837225,0.02766682133567917
355,Its a great app but sometimes it just stops and I cant scroll or type Cleaning the cache can help but this behavior is not exactly appealing If you put that aside it works well for multiple accounts and many channels The synchrony between the app and desktop is also good,0.959002396329331,0.013542007582895414,0.013682776650167299,0.013772819437606342
356,Android app is unbearable plenty of times I made sure that I have all the notification settings turned on and not a single notification appears This is a very serious bug considering that this is a app that most people uses for work and not for fun,0.013135558381632514,0.013072141333460857,0.9606034800167822,0.013188820268124344
357,Mostly decent But quite hard to see all the messages you havent read yet you have to open up categories and click each one to see if theres something in there Needs a way of seeing all unread messages like desktop,0.9564896124035034,0.014624293376161288,0.014363385892367202,0.014522708327967844
358,Mobile experience is absolutely terrible and almost unusable now Earlier opening thread and going back used to go to main screen so cant view threads in channel Now Language change popup keeps popping up Clearing cache doesnt work,0.9659679875128769,0.011181515553860837,0.011350044169954327,0.01150045276330797
359,Used to work perfectly but with the latest android system update I get kicked out of all my call after 30 seconds to 2 minutes after joining the call Really disappointed,0.018617908184451627,0.5724954687763574,0.01989373974175547,0.3889928832974356
360,Unable to open my app on my Galaxy 20S  The app sends am email to my inbox and once I click to verify email address  I receive a msg from the app that something went wrong at other times it just crashes I uninstalled and reinstalled 3 times I restarted my phone  still nothing Quite frustrating,0.009637513039613995,0.009047020180593895,0.009471000447418831,0.9718444663323733
361,Unreliable notifications sometimes but what is worse is clicking on say the 3rd image of a list and get always the first one no matter I am sorry to say this but this is truly one of those apps that feel they get worse with every update :(,0.3031008863993128,0.016754690434016877,0.5248508824129123,0.1552935407537579
362,The slack desktop is way good But the mobile app is worst for the notifications part I receive notifications after 15 mins of the originally received messages And its so annoying that I get notifications for hundreds of messages at once so that I have to force stop the app in my android mobile,0.010908604569734366,0.010537743792355848,0.9679371322863913,0.01061651935151837
363,Often getting a pop notification which says changing language,0.03974180862532817,0.8793476233876308,0.03833315289582668,0.04257741509121422
364,Till the last update it was perfectly fine But with this build Im not getting my notifications I get messages when I open the app All notifications are allowed but app mutes them Tried disabling battery optimization as well but no luck Please fix it ASAP,0.011964772339823805,0.9632972256143231,0.012364249327832633,0.0123737527180205
365,I always have trouble to load my Slack messages in the phone It takes a long time to bring in the messages and it really makes it impossible for me to respond while am AFK All other apps are completely fine Just find trouble here Any advise is most welcome,0.012643174449941971,0.6806644336956772,0.012928736494376954,0.2937636553600038
366,Its cool and all but aint this just a business version of Discord Like doesnt it look eerily similar to Discord🤔🤨,0.2796906231869156,0.675931159439408,0.022297640937030967,0.022080576436645308
367,This app needs serious improvement I cant remove inactive members from a channel I created So disgusting seeing that this is the app recommended by my Boss I hate it and please dont as me to send a mail to your feedback team because I wont do that,0.958141341436076,0.013842863859885533,0.014150622508708554,0.013865172195329956
368,Refuses to log in Stupid method to log in via a confirmation email instead of password Slack used to be great now both desktop and phone apps are just unresponsive annoying and ineffective,0.014055731936980662,0.013832273294309883,0.014053839803667503,0.9580581549650419
369,Hangs when there are a lot of photos in gallery to choose,0.042539332891689666,0.4489041657178161,0.4646421319545678,0.04391436943592647
370,Not able to sign in Its so wrong that in times of need this app is acting so badly,0.03672336866953514,0.03650199427169122,0.037030968063963,0.8897436689948106
371,Dont know much about Slack (had to download for a course Im registered in) Trying to upload a profile picture but every attempt has been unsuccessful Select pic press done nothing happens annoyance/frustration ,0.015331522101544068,0.3804188615159781,0.5882966321100453,0.015952984272432674
372,The app isnt working at all on my android It used to work pretty well now I cant do anything with the app,0.029420388458599102,0.029237889562077356,0.9112967353847207,0.030044986594602783
373,Hey Slack devs Can you make the zoom in/out functionality to be faster Also can you introduce a way for my direct messages to be ordered by who the last sent/received message was from  the same way as in the desktop application instead of by alphabetical order please,0.958398406378333,0.014025306248412096,0.01383486875917443,0.01374141861408056
374,Finally managed to stop Slack closing every time it was minimised and then the widgets disappeared I had direct DM widgets set up and they just vanished as did the option to create more In fact there are no slack widgets showing at all,0.3080656994123303,0.01444184195800804,0.014879868908051715,0.66261258972161
375,The app seems to get stuck in a loop not letting me get to the home screen when opining via a reply notification I have to restart every time this happens,0.9354797834377363,0.021448420815173088,0.02169182369648753,0.021379972050603085
376,Slack is good but mobile app is not robust Toggling between chats is mis functioning If you come back from threads it will directly come out from whole group and then it will marked as whole group as marked You will loose unead messeges Strongly disagree to read threads in mobile app,0.012461286747260785,0.012701652633728067,0.012784057265333666,0.9620530033536775
377,Not able to install Slack on my device I have tried all possible troubleshooting methods to resolve this issue Every time getting the same massage,0.0197210099470485,0.020045735151651818,0.019535734349894605,0.940697520551405
378,Unable to login with google account as the app keeps crashing,0.33095818661482923,0.03161502827500377,0.03202604671754199,0.605400738392625
379,Why huddle (voice talk) requires Bluetooth access Or access to bluetooth devices Huh Even though Bluetooth is offline and i just want normal speaker etc,0.016719881268183558,0.01587022157311145,0.9509925298411914,0.01641736731751352
380,Unable to get to my channels anymore,0.7872267721653547,0.06925708704509363,0.07182782221875118,0.07168831857080048
381,Horrible to use on my mobile keeps closing when answering a call,0.03689699372344054,0.036789155601243795,0.8889693563646868,0.037344494310628966
382,I hope there is also an option for share screen on tablets I just joined a short training session that required a share screen and I couldnt Thats just disappointing,0.9508877365627361,0.016552558907400847,0.01643845086743374,0.016121253662429367
383,After geting magic code in my email when click on confirm button it says something went wrong Unable to use on android mobile But working on my macbook air,0.017026600250651135,0.015922971329778532,0.016172305086000666,0.9508781233335697
384,Many times dont get notifications Test notification works but actual notifications not received many times,0.024057955694181555,0.023477644972773333,0.9276995599431928,0.024764839389852432
385,Its just a shameless copy of discord and Microsoft teams The worst part is that making an account or joining a work group is confusing for no reason Its also really poorly optimized for Android and is really slow and buggy,0.5644561969445594,0.40808079723312285,0.013403846772517025,0.014059159049800651
386,Password recovery sucks and app logs you out randomly,0.3329272271285911,0.04461065549758053,0.2592304225759358,0.3632316947978925
387,Please help I was invited to a workspace via my email on desktop I am currently using that workspace on desktop but when I try to sign in with the same Email from Mobile App it says me to Enter the password which I forgot when I am trying to reset the password it sends an email that my account has not been created Please help,0.010037177087934916,0.0097630783223348,0.009821233042310945,0.9703785115474193
388,Whenever I try to sign in with my email ID it always shows SOMETHING WENT WRONG PLEASE TRY AGAIN LATER,0.025971547842126796,0.025147845384837046,0.025679030575842733,0.9232015761971935
389,Joining calls on a mobile (huddle) disconnect randomly after a few seconds to a couple of mins,0.16558952888251444,0.027000772092045176,0.7814384921945093,0.025971206830931196
390,A few updates after you cant zoom in attached images normally Why do you hate your users so much It used to work ok back in a day,0.9338154401565537,0.021519408415813783,0.022416396365493224,0.022248755062139386
391,Message notification comes very late this issue has to be addressed immediately often get scoldings from my boss for not attending the messages immediately,0.024325761264635135,0.928159964687433,0.023857194328282087,0.02365707971964969
392,I cannot do anything on slack I have been trying to access the app on my mobile device and I cant even login It is only on my desktop However there power outage and for like 1hr I cannot access my slack group,0.01765323938083146,0.01738435822416967,0.017515549352233727,0.9474468530427651
393,It seems I cannot confirm my account It did send an email but after I click on the link and route me on slack it says something went wrong,0.022443415722675226,0.021215264484981268,0.02144438969804086,0.9348969300943027
394,Have a hard time opening workspaces All it does it is showing the never ending launching logo,0.9102968487569099,0.02938680843815746,0.02959291250171143,0.030723430303221343
395,I think there is a need for optimization for mobile device with bigger screen Probably like what it does with desktop app,0.022384102268413152,0.023266196588196914,0.02181922972936337,0.9325304714140266
396,The app is amazing and useful but misses out basic feature to send quick voice notes,0.9203123589323838,0.025187976339473978,0.027919558952048177,0.026580105776093998
397,Messages are coming late on mobile After reinstallation Im not able to signup its shows error Something went wrong,0.025080672786642503,0.02409068452716266,0.02501173045336723,0.9258169122328277
398,The app simply crash when I try to sign in with my gmail Unbearable,0.5032163588974814,0.03167139901710201,0.2446790409093983,0.22043320117601822
399,It doesnt refresh recent msges properly I get notification of msg and even can see the reply from thread option but when I open the thread the thread doesnt display any new reply,0.954094912636387,0.015200056644560138,0.015573009817456568,0.015132020901596254
400,Great app however keeps crashing on Samsung S21 Ultra when trying to schedule send,0.9218725196859258,0.025611249230378927,0.026232311986341274,0.02628391909735405
401,Gifs only show up as links not displaying in the chat Annoying to have to click the link,0.037287815207367576,0.037767992303297276,0.03753185070833343,0.8874123417810017
402,Works ok Slack in general has some usability issues But that is a longer discussion,0.029243974553522185,0.028639948828610273,0.03040195120146117,0.9117141254164065
403,After the last update every time autocorrect kicks in slack freezes,0.0433946481382298,0.41652156239299337,0.4953961571883085,0.04468763228046831
404,Login via magic link isnt working after opening the link its just keep loading,0.025758831477444986,0.02652684815577735,0.02816068972606086,0.9195536306407167
405,The apps performance defeats its entire purpose High latency when it comes to notifications,0.028557013370090215,0.607816886400005,0.029321289252095366,0.3343048109778093
406,Hey when I try sharing a media directly from my gallery slack crashes,0.02895094606455022,0.6169015305696649,0.029087228335615233,0.32506029503016964
407,Buggy Messages are not displayed/synced properly,0.04350224434065793,0.2161679158592758,0.6982305795851459,0.04209926021492046
408,Clicking new msg notification just goes to a blank page,0.9114799371287853,0.028637724573792413,0.030491819292409884,0.029390519005012394
409,Isnt connecting No explanation or way fix it Why right before my morning meeting,0.028333168019662937,0.02874596165680692,0.9140054604601315,0.028915409863398592
410,Unable to log in to my official workspace tried the gmail sign in and manual both did not work Need help asap,0.2220988127302773,0.019718091822081747,0.019550695971450514,0.7386323994761905
411,I usually dont get notifications Even if Im not logged in on the desktop app,0.03409434422149978,0.898209234789382,0.03389785486098393,0.03379856612813435
412,It is very strange that you disable to show all direct message please add this possiblity,0.8626203921851798,0.042112726725470534,0.04249098257512441,0.05277589851422518
413,Doesnt work on my phone (OnePlus 7T) Slack is in a login loop :(,0.02957148345466879,0.02806412623203309,0.029096302904709114,0.913268087408589
414,If a new person is added to a message it may delete message  I have to make sure I copy 1st just incase,0.23112287044534888,0.7214068935482282,0.023790481676179354,0.023679754330243503
415,I cannot open my Workspace It always says Something went wrong Please try again,0.03639463789826791,0.03585081921326689,0.036277925680357245,0.891476617208108
416,Some problem in chat section the notifications are still showing after it been read,0.03746848814105062,0.6641702264169344,0.2606736094124124,0.037687676029602706
417,It worked fine until recently it now wont let me open slack and I need it for my job,0.02590486089378407,0.02580468727104309,0.02636252081497945,0.9219279310201934
418,Very bad experience Not a single message arrive in time Please improve real time message sent and arrival Humble request please correct this ASAP,0.018054226742108583,0.9466413216172366,0.017658846797085542,0.017645604843569307
419,Not able to sign in always said doesnt have account this workspace and wrong password while my password is right,0.02316717256778864,0.023002746082817792,0.02343676314439096,0.9303933182050026
420,It is giving error while installing Always breaking,0.05024505807937753,0.052312009232330633,0.050179865507748715,0.8472630671805431
421,Iam not recieving any notification I uninstalled and installed again and now not able to login,0.2323169698761041,0.043072054326218474,0.04439124564419215,0.6802197301534852
422,A bit buggy but it gets the job done,0.051815289503646215,0.05238783740224159,0.8425645386242332,0.053232334469879024
423,Please show group name in notification popup not able to identify if its a direct message for me or a group Overall good app,0.9324327505407691,0.02227258837161568,0.022733377644434637,0.02256128344318044
424,Notification sometimes not appear that anyone send msg to me even I made stting to notify me,0.8688310071072828,0.042218503401574924,0.04464064194845614,0.044309847542686194
425,Pixel 6 refresh rate drops to a constant 60hz when in a Slack call,0.20278681935722148,0.036565951384789144,0.7236384901953863,0.03700873906260308
426,Cannot copy messages to clipboard ,0.08765980526402224,0.7407236513752844,0.08805572886414172,0.08356081449655169
427,Notification seems to be a problem,0.734415004049748,0.08786007473807213,0.08984268816142175,0.08788223305075805
428,App is forced closed whenever I join a call or a meeting,0.04271772501618226,0.28999089995185673,0.6234781322501507,0.04381324278181031
429,Unfortunately the app is terrible Nothing works in offline mode at all it is impossible even to view the message history in offline For what this application exist The application is very slow Takes too much memory There is no point in this application since you can use the web version through a browser,0.5940795947425482,0.011156589733279201,0.01091818937929501,0.38384562614487755
430,I dont receive sound notifications in my poco x3 nfc,0.844262480801412,0.051972100887813004,0.05238873741598533,0.05137668089478982
431,Should be great but cant join ongoing calls on Pixel 6,0.042238750439614295,0.04301752691810551,0.871535916103553,0.04320780653872732
432,Customization on notifications from specific group dm and channels is terribly limited  either block nothing everything or everything but Editing a message takes a million button clicks and is so difficult on the desktop version as well (click the 3 dots on the side of the message really Its a desktop app right click is a thing) This app is a great example of how web 30 ruin a good thing The engine and backend of slack is solid but the UI design looks over functionality,0.9801745024138079,0.006612448060603235,0.006592718560410827,0.006620330965178055
433,Does not sync correctly for 1 pro workspace The not pro workspace works correctly,0.0259378596370066,0.025758748711912152,0.02583112309395636,0.9224722685571248
434,The app doesnt stay in the background task Everytime I have to open the app,0.030083870550114234,0.028441604977519075,0.6492881504868957,0.292186373985471
435,Rarely works as it should,0.08988131778817078,0.08648560771894105,0.7377605960303046,0.08587247846258338
436,Please add voice note feature in this it would bring huge convince,0.8869600094872309,0.03824684779572365,0.03801397378819942,0.036779168928845966
437,Doesnt work on WiFi (works on mobile network and desktop version works on WiFi) Downloading images doesnt show any progress or notification when its complete and usually it just fails without any notification,0.012664225245321603,0.012219770350725212,0.9627594669379909,0.012356537465962185
438,Fully dropped and blocked all androids before 80 so you need to buy new phone in order to use it,0.021337553670820835,0.022559593205417235,0.33139645593535255,0.6247063971884093
439,a lot of bugs including serious ones,0.3105650655776436,0.053915962786937395,0.051264890762453864,0.5842540808729652
440,Cant log in from email today,0.06576125856472168,0.06441609898253937,0.06261511325481467,0.8072075291979244
441,Copy paste is not working for links post last update Please send fix urgently,0.028803420411896246,0.2569820028351521,0.6844411734530684,0.029773403299883195
442,Slow full of bugs,0.09282102337020363,0.08449434578603013,0.0855941137700449,0.7370905170737214
443,The design makes no sense The whole idea of a 100 different channels for the same group is dumb Theres a reason why all other chat apps are designed differently And the fact that the notification system is so complicated that you can only get notified of someone tags the channel I have no words dumbest UI ever created No idea how it could become so popular,0.010462377162525566,0.26617201672690055,0.7128708410202592,0.01049476509031462
444,New update with the pop up is so annoying,0.05078331409067411,0.8440846622102091,0.05433683284395174,0.05079519085516528
445,Hanging all the times and calls not connecting,0.06281560937370143,0.06291277171429883,0.8095400633929137,0.06473155551908595
446,Extremely messy enormously bulky and ridiculously primitive app This app is something which is not supposed to exist at all Its super unreliable bloated and slow You never get your messages in real time the layout is incredibly confusing and on top of that it takes 900 MB from my phones storage This is unbelievable This is more than all my other apps out together Not to mention that there is no Mark as read option in the pull down menu The developers seem to be a bunch of idiots,0.9756074682536016,0.00821028546296017,0.008060948806540059,0.008121297476898173
447,Till the new update everything was perfectly fine From the time I updated my slack there are many bugs I am facing Whenever I click on threads of a message it shows ‘Sorry an error occurred Please try again later’ although I have a good internet connection Please look into this and fix it ASAP I will rate this app 5 stars Edit: Problem fixed Thanks,0.007997476358177399,0.008102530784957231,0.4795643680000737,0.5043356248567916
448,No option to leave a workspace in the app which is really not convinient,0.8674577617250544,0.04374345045169487,0.044412002590781714,0.044386785232468896
449,App not working on phone  very probelmetic while sharing docs from another app,0.04330853788995386,0.044189930558992126,0.86774152378802,0.044760007763034036
450,I couldnt send any messages on my phone app and I tried to use the troubleshoot notification function to resync everything but found that it wouldnt run So I uninstalled and reinstalled the app and it got worse I cant even sign in to the app now It just gives me a message of something has gone wrong Please try again I tried uninstalling and reinstalling again and its still the same Please fix this your app is broken,0.5643874271969846,0.008551807311165439,0.008722429848117197,0.4183383356437327
451,Team members can no longer use the app because it is not compatible with the version of Android that their phone has which cant be upgraded further So many complications and issues using this Cant even easily skip straight to the most recent messages despite pointing this issue out to them weeks ago Best you can get is the first message of the day Which could be hundreds of messages ago,0.010055545530863968,0.010093838054567783,0.9694915098918393,0.010359106522728919
452,Good but a lot of the time I dont get any notifications,0.04498005235168571,0.8651627456055567,0.04484488546142542,0.04501231658133207
453,We need a Slack widget to show most recent mentions or a list of channels that got updates,0.9103168468969584,0.029711869232832113,0.03091250736790317,0.029058776502306476
454,Relatively good app but I cannot stand the late notifications It irks me so much Why do I start getting notifications for conversations that already ended hours back Sometimes it makes me think I have a new message only to open up and see it was from a conversation I had prior and already finished Fix it please,0.01345560977660706,0.25226171292573557,0.41641251669050194,0.3178701606071553
455,Hi Team something is wrong after the update I am facing difficulty in viewing and sending the msg Many times it is showing fail to connect even if i jave network I am getting notification of the msg but chat is not happening realtime,0.01267631065568206,0.012230758224393188,0.7264758964360304,0.2486170346838944
456,The app is good but a few comments 1 When internet is not so great you gtw to a situation when you get a notification open the app and you cant see the message you just received via notification 2 Can you please add the option to read the message via notification bar like Gmail/whatsapp 3 Can you please add the option to control the vibration pattern Thanks,0.9718530544913867,0.009479404567312074,0.00939503939309495,0.00927250154820635
457,I was thrilled when Slack finally allowed for Scheduled Messages on mobile However its buggy  sometimes it works in successfully scheduling a message and other times longpressing the Send button to schedule a message will send the app crashing Killing and restarting the app doesnt solve this problem Its unpredictable when Id be able to schedule a message or not and the problem sometimes goes away on its own ps please dont ask me to submit an email for feedback,0.9779733270967575,0.007144784298508683,0.007347451116533201,0.007534437488200689
458,Crashes when trying to select and send a picture The app is getting worse and worse Then I realized the phones picture view app also crashed by or no responding by then Not sure if that was due to slack though Its just that it happened while I tried to use slack to select a picgure then slack became nonresponsible and also made the phones other app cannot read pictures Everything works again after I restart my phone But it seemed happended to me a few times before as well that when using slack to send phone pictures it wasnt so smooth experience on my phone But other chat app such as WeChat never had any problems so it could be slack related,0.005475928234539279,0.0054841309918831176,0.9834139499437623,0.0056259908298152625
459,Why is Sign out not easy to do Please dont have it hidden somewhere,0.057393105916948094,0.05273429987692422,0.052096906409906524,0.8377756877962211
460,UI is confusing especially to my less techsavy coworkers I often cant see new messages or cant load messages from earlier that day Notifications are hard to manage and regularly glitch so that I get a notification for new messages but there are none and the notification never clears Really useful for work but I wish it was more useable and reliable,0.9707553244428624,0.009780307603010012,0.009903224940230685,0.009561143013896755
461,I have started using from last 2 month Initially it worked decent But from last 15 days app not working properly Sometimes not getting notification Also message not getting sent Always showing trying to connect slack error message Sometimes sign also not working Need to try signup atleast 45 time with 23 time app uninstall Thats very irritating when we have something on priority Please look into it,0.1705353052152978,0.007060063769127613,0.3927505622636002,0.4296540687519743
462,Generally a good app but frequently when you share some file it gets stuck so you can only really retry sending it and theres no option to actually cancel sending,0.954396401343956,0.015121054703267288,0.01528907832130404,0.015193465631472787
463,Desktop Slack client is great but mobile client is just weird copy of it that does not work ideally App spawns most likely tons of screens as i can go back almost indefinitely shows that i have unread messages even though i read them all several times refreshing/relying on the app to get realtime data is not the best decision and plenty of more,0.009025626694288592,0.009764783184481143,0.9722177528756314,0.00899183724559888
464,On mobile version all the uploaded images are signed as error and listed at the end of a conversation When there are multiple of them I have to scroll up until I see recent message Tapping accidentally on the errored img (send on the desktop app btw where everything works good) resends the img again Its really prevents me from using mobile app which is a pity I wish I could manipulate the volume of notification sound on the desktop version,0.9730942080653892,0.008767524112274442,0.009042351162736776,0.009095916659599598
465,Good app but the latest update (Slack 210910 September 7 2021) really has alot of lag when the app is first starting up Much more noticable lag then when compared to the previous version of Slack I had installed (Slack 210810 August 9 2021) And yes my Android phone is current running 80 or above version of andriod Is Slack available to (safely) sideload older versions of the app perhaps on FDroid or somewhere else,0.008026897975690315,0.00823519342851402,0.9753081660679951,0.008429742527800594
466,Not allowing weblogin from tablet Redirecting to download app and from app no option showing to login to multiple workspaces Add another workspace says there is a glitch,0.01762870632105731,0.016037781002946956,0.016637017514183824,0.9496964951618119
467,Updated to the last version and got new app design What a fail this is really bad Awkward interface So laggy last few days app doesnt even work Desktop design is perfect thats why you became the most popular platform for teams DO NOT ruine it with your mobile app Give us option to use old interface,0.008679847448987843,0.008901509962475638,0.9737271953672645,0.008691447221272044
468,Avatars of people are mimatched with one another Unable to read messages Notifications are pushed after I already read the messages I have a ticket open with Slack support  sent videos and logs showing all the issues Support basically telling me its a known issue The issues are more than 6 mounth old I think Its almost unusuable at this stage,0.010509571699456035,0.37094756563154074,0.010335975470809021,0.6082068871981943
